,G_Val,F_Val,F_total,F_percent
2008.12.26,"-22,396","+2,319","21,296,810",44.25%
2008.12.24,"-19,424","+9,745","21,294,491",44.25%
2008.12.23,"+4,970","+9,282","21,284,746",44.23%
2008.12.22,"+7,065","-67,972","21,275,464",44.21%
2008.12.19,+513,"+107,289","21,343,436",44.35%
2008.12.18,"+7,844","+8,531","21,236,147",44.13%
2008.12.17,"-8,615","+103,324","21,227,616",44.11%
2008.12.16,"+49,840","+116,493","21,124,292",43.89%
2008.12.15,"+18,861","-11,319","21,007,794",43.65%
2008.12.12,"-19,766","-22,165","21,019,113",43.67%
2008.12.11,"-19,774","+29,127","21,041,278",43.72%
2008.12.10,"+23,671","+65,554","21,012,159",43.66%
2008.12.09,"-34,149","+19,488","20,946,605",43.52%
2008.12.08,"+34,140","-28,633","20,927,117",43.48%
2008.12.05,"+1,495","+22,508","20,955,750",43.54%
2008.12.04,"-43,164","+16,622","20,933,062",43.50%
2008.12.03,"-71,087","-54,507","20,916,440",43.46%
2008.12.02,"+1,758","+16,809","20,970,947",43.57%
2008.12.01,"-21,057","-37,602","20,954,138",43.54%
2008.11.27,"-107,216","+213,333","20,881,383","43,388.08%"
2008.11.26,"+46,418","-14,791","20,668,050",42.94%
2008.11.25,"+6,134","+33,672","20,682,841",42.97%
2008.11.24,"+82,033","-75,703","20,649,169",42.90%
2008.11.21,"+220,254","-55,034","20,724,872",43.06%
2008.11.20,"+177,324","-236,595","20,779,906",43.18%
2008.11.19,"+110,592","-157,496","21,016,403",43.67%
2008.11.18,"+53,336","-274,292","21,173,899",44.00%
2008.11.17,"+39,645","-151,858","21,448,191",44.57%
2008.11.14,"+17,003","-11,209","21,600,049",44.88%
2008.11.13,"+31,922","+22,011","21,611,258",44.90%
2008.11.12,"+16,851","-6,023","21,589,247",44.86%
2008.11.11,"+9,920",+4,"21,595,270",44.87%
2008.11.10,"+19,117","+11,989","21,595,266",44.87%
2008.11.07,"-14,607","+8,344","21,583,277",44.85%
2008.11.06,"+3,483","+69,421","21,574,933",44.83%
2008.11.05,"-103,844","-175,176","21,505,512",44.68%
2008.11.04,"-30,653",-283,"21,680,688",45.05%
2008.11.03,"+3,761","+80,339","21,680,971",45.05%
2008.10.31,"+23,432","+13,046","21,600,632",44.88%
2008.10.30,"+95,817","-95,309","21,587,586",44.85%
2008.10.29,"+26,358","+93,378","21,688,295",45.06%
2008.10.28,"+59,590","-179,297","21,594,917",44.87%
2008.10.27,"+83,751","-23,050","21,768,814",45.23%
2008.10.24,"+25,179","+45,166","21,791,864",45.28%
2008.10.23,"+47,424","+31,855","21,746,698",45.19%
2008.10.22,"+18,122","-15,035","21,734,843",45.16%
2008.10.21,"+11,581","-13,297","21,749,878",45.19%
2008.10.20,"+80,432","-49,297","21,763,175",45.22%
2008.10.17,"+44,148","-62,957","21,812,476",45.32%
2008.10.16,"+134,252","-100,620","21,875,433",45.45%
2008.10.15,"+24,330","+7,656","21,976,053",45.66%
2008.10.14,"-19,531","+105,121","21,968,397",45.65%
2008.10.13,"+68,347","-147,721","21,888,276",45.48%
2008.10.10,"+47,207","+26,964","22,044,847",45.80%
2008.10.09,"+114,010","-125,480","22,018,812",45.75%
2008.10.08,"-13,290","+49,345","22,144,292",46.01%
2008.10.07,"+8,650","-40,910","22,094,947",45.91%
2008.10.06,"+10,917","-85,488","22,135,857",45.99%
2008.10.02,"+55,811","-100,205","22,221,345",46.17%
2008.10.01,"+107,384","-159,446","22,301,550",46.34%
2008.09.30,"+165,175","-223,341","22,460,996",46.67%
2008.09.29,"+94,298","-23,834","22,659,337",47.08%
2008.09.26,"+177,787","-126,588","22,683,171",47.13%
2008.09.25,"+119,277","-157,242","22,809,759",47.39%
2008.09.24,"+79,399","-135,496","22,967,001",47.72%
2008.09.23,"+19,511","-97,414","23,102,497",48.00%
2008.09.22,"+26,574","-74,054","23,199,911",48.20%
2008.09.19,"+92,513","-68,304","23,273,965",48.36%
2008.09.18,"+9,817","-44,911","23,342,269",48.50%
2008.09.17,"-12,670","+37,612","23,387,180",48.59%
2008.09.16,"-10,180","+80,745","23,349,568",48.52%
2008.09.12,"+11,649","+27,245","23,268,823",48.35%
2008.09.11,"-3,049","-69,348","23,244,055",48.30%
2008.09.10,"-14,861","-199,792","23,312,093",48.44%
2008.09.09,"+11,992","-18,113","23,511,052",48.85%
2008.09.08,"+26,477","-9,432","23,529,071",48.89%
2008.09.05,"-6,526","+66,672","23,538,503",48.91%
2008.09.04,"-19,907","+74,175","23,471,591",48.77%
2008.09.03,"-50,277","+123,408","23,397,416",48.62%
2008.09.02,"-15,044","+28,619","23,274,008",48.36%
2008.09.01,"+26,056","+11,322","23,245,389",48.30%
2008.08.29,"+51,998","-44,547","23,234,067",48.28%
2008.08.28,"+17,491","-7,539","23,278,614",48.37%
2008.08.27,"+42,891","-42,275","23,286,153",48.38%
2008.08.26,"+39,880","-7,962","23,328,428",48.47%
2008.08.25,"+4,118","+107,646","23,336,390",48.49%
2008.08.22,"+55,826","-38,591","23,228,744",48.26%
2008.08.21,"-16,446","+30,246","23,258,637",48.33%
2008.08.20,"-42,082","+172,873","23,228,391",48.26%
2008.08.19,"-4,408","-35,689","23,055,518",47.90%
2008.08.18,"-10,009","-29,330","23,091,207",47.98%
2008.08.14,"+11,934","-40,130","23,120,537",48.04%
2008.08.13,"-9,409","-40,636","23,160,667",48.12%
2008.08.12,"+15,063","+69,817","23,201,303",48.21%
2008.08.11,"-22,116","+52,246","23,131,486",48.06%
2008.08.08,"-39,431","-94,600","23,079,240",47.95%
2008.08.07,"-2,995","+96,091","23,174,440",48.15%
2008.08.06,"+18,680","+11,498","23,078,349",47.95%
2008.08.05,"+37,813","-26,019","23,066,851",47.93%
2008.08.04,"+19,383","-9,007","23,092,870",47.98%
2008.08.01,"+4,320","+16,633","23,101,877",48.00%
2008.07.31,"+23,517","-23,255","23,085,244",47.97%
2008.07.30,"+55,666","-78,277","23,108,499",48.01%
2008.07.29,"+29,197","-31,198","23,186,776",48.18%
2008.07.28,"+17,461","-49,836","23,217,616",48.24%
2008.07.25,"+3,197","+2,232","23,267,452",48.35%
2008.07.24,"+6,236","+64,196","23,265,414",48.34%
2008.07.23,"+1,722","-14,862","23,201,456",48.21%
2008.07.22,"+1,803","+11,960","23,216,318",48.24%
2008.07.21,"-11,924","-21,453","23,204,358",48.21%
2008.07.18,"-3,092","-26,708","23,225,811",48.26%
2008.07.17,"+37,724","-19,361","23,252,519",48.31%
2008.07.16,"+11,839","+83,163","23,271,880",48.35%
2008.07.15,"+8,176","-33,866","23,188,717",48.18%
2008.07.14,"+15,103",-814,"23,222,622",48.25%
2008.07.11,"+21,383","-41,104","23,223,436",48.25%
2008.07.10,"+66,508","-77,201","23,264,540",48.34%
2008.07.09,"-19,963","+73,410","23,341,741",48.50%
2008.07.08,"-17,472","+60,547","23,268,331",48.35%
2008.07.07,"+40,028","+80,723","23,207,784",48.22%
2008.07.04,"-3,391","-53,590","23,127,061",48.05%
2008.07.03,"+30,288","-52,656","23,180,651",48.16%
2008.07.02,"+21,679","+48,059","23,233,307",48.27%
2008.07.01,"+22,964","-12,199","23,185,248",48.17%
2008.06.30,"-2,945","+20,248","23,197,447",48.20%
2008.06.27,"+42,149","-18,693","23,177,199",48.16%
2008.06.26,"+134,296","-100,844","23,195,934",48.20%
2008.06.25,"+13,365","-19,613","23,296,778",48.41%
2008.06.24,"+26,962","-27,511","23,316,391",48.45%
2008.06.23,"+33,627","-56,755","23,343,902",48.50%
2008.06.20,"+12,076","-26,259","23,400,657",48.62%
2008.06.19,"+18,682","-25,655","23,426,916",48.68%
2008.06.18,"+15,959","-31,110","23,452,571",48.73%
2008.06.17,"+32,634","-92,503","23,483,681",48.79%
2008.06.16,"+22,819","-1,976","23,576,184",48.99%
2008.06.13,"+56,185","+27,526","23,578,160",48.99%
2008.06.12,"+116,012","-155,016","23,550,634",48.93%
2008.06.11,"+91,970","-159,741","23,705,650",49.26%
2008.06.10,"+12,100","-62,236","23,865,391",49.59%
2008.06.09,"-17,090","+19,411","23,927,627",49.72%
2008.06.05,"-5,875","-28,153","23,908,216",49.68%
2008.06.04,"-8,600","-67,701","23,932,627",49.73%
2008.06.03,"-35,488","-17,181","24,000,581",49.87%
2008.06.02,"-51,752","+34,971","24,017,762",49.90%
2008.05.30,"-34,800","+70,497","23,982,791",49.83%
2008.05.29,"+15,646","-16,423","23,912,294",49.69%
2008.05.28,"-101,876","+110,874","23,928,717",49.72%
2008.05.27,"-13,961","+81,637","23,817,843",49.49%
2008.05.26,"+18,353","+16,765","23,736,910",49.32%
2008.05.23,"+7,830","+54,538","23,720,030",49.29%
2008.05.22,"+6,152","-42,200","23,665,607",49.17%
2008.05.21,"-12,414","+22,110","23,707,807",49.26%
2008.05.20,"-7,073","-5,645","23,685,697",49.21%
2008.05.19,"+2,264","+63,294","23,691,342",49.23%
2008.05.16,"-33,998","-40,701","23,628,048",49.09%
2008.05.15,"-69,910","-32,658","23,641,839",49.12%
2008.05.14,"-33,377","-36,913","23,674,497",49.19%
2008.05.13,"-36,134","-64,072","23,711,410",49.27%
2008.05.09,"-37,917","+6,594","23,775,482",49.40%
2008.05.08,"-102,440","-35,266","23,768,888",49.39%
2008.05.07,"-222,927","-245,025","23,804,154",49.46%
2008.05.06,"-66,558","-36,674","24,049,179",50.14%
2008.05.02,"-55,833","+68,458","24,085,853",50.22%
2008.04.30,"-16,844","+35,080","24,017,395",50.08%
2008.04.29,"-31,894","+46,437","23,982,315",50.01%
2008.04.28,"-7,854","+10,679","23,935,878",49.91%
2008.04.25,"-21,934","+66,835","23,925,199",49.89%
2008.04.24,"-43,153","+59,078","23,858,364",49.75%
2008.04.23,"-29,187","+10,129","23,799,286",49.62%
2008.04.22,"-55,751","+83,049","23,816,457",49.66%
2008.04.21,"-16,258","+58,050","23,733,408",49.49%
2008.04.18,"-6,829","+19,456","23,675,358",49.37%
2008.04.17,"-68,618","-48,012","23,655,902",49.32%
2008.04.16,"-87,153","-8,618","23,703,914",49.43%
2008.04.15,"-23,412","+9,137","23,712,532",49.44%
2008.04.14,"-14,577","+4,281","23,703,395",49.42%
2008.04.11,"+1,614",+347,"23,698,767",49.41%
2008.04.10,"-23,006","+43,276","23,698,767",49.41%
2008.04.08,"-12,903","+19,102","23,577,751",49.28%
2008.04.07,"-28,198","+62,619","23,558,649",49.24%
2008.04.04,"-31,344","+19,022","23,496,030",49.11%
2008.04.03,"-15,022","-15,674","23,471,857",49.05%
2008.04.02,"-41,663","+84,409","23,487,531",49.09%
2008.04.01,"-37,636","+41,516","23,403,122",48.91%
2008.03.31,"+40,859","+25,613","23,361,606",48.82%
2008.03.28,"+35,223","+19,076","23,335,993",48.77%
2008.03.27,"+48,131","-15,712","23,310,417",48.72%
2008.03.26,"+103,618","-74,341","23,326,139",48.75%
2008.03.25,"+95,196","+20,990","23,400,480",48.91%
2008.03.24,"-10,806","-14,819","23,379,490",48.86%
2008.03.21,-579,"-11,213","23,394,309",48.89%
2008.03.20,"+51,697","-92,288","23,405,522",48.92%
2008.03.19,"+42,906","-2,713","23,497,810",49.11%
2008.03.18,"+14,368","-58,956","23,500,523",49.11%
2008.03.17,"+66,392","-90,366","23,559,479",49.24%
2008.03.14,"+48,295","-3,210","23,649,845",49.43%
2008.03.13,"+11,946","+13,871","23,653,055",49.43%
2008.03.12,"+73,129","-57,037","23,639,328",49.40%
2008.03.11,"+44,387","-53,347","23,696,365",49.52%
2008.03.10,"+17,171","-7,302","23,749,712",49.64%
2008.03.07,"-1,656","-39,439","23,757,014",49.65%
2008.03.06,"-29,316","+18,554","23,796,453",49.73%
2008.03.05,"+7,377","-49,838","23,777,899",49.69%
2008.03.04,"-14,653","-62,089","23,827,737",49.80%
2008.03.03,"+8,364","-123,118","23,889,826",49.93%
2008.02.29,"+29,174","-129,867","24,013,011",50.19%
2008.02.28,"+7,333","-5,763","24,142,878",50.46%
2008.02.27,"+29,736","-33,082","24,148,641",50.47%
2008.02.26,"+22,294","+156,073","24,181,723",50.54%
2008.02.25,"+26,017","+71,424","24,025,650",50.21%
2008.02.22,"-3,939","+27,754","23,949,687",50.05%
2008.02.21,"-65,067","-25,070","23,921,933",50.00%
2008.02.20,"-20,834","-30,734","23,942,515",50.04%
2008.02.19,"-13,016","-44,930","23,973,414",50.10%
2008.02.18,"-3,403","+18,943","24,033,354",50.23%
2008.02.15,"+31,595","+23,480","24,014,411",50.19%
2008.02.14,"-2,731","+63,121","23,990,931",50.14%
2008.02.13,"+3,525","-7,551","23,927,810",50.01%
2008.02.12,"+15,269","-35,634","23,935,361",50.02%
2008.02.11,"+10,799","-54,470","23,970,995",50.10%
2008.02.05,"+6,494","-14,722","24,025,465",50.21%
2008.02.04,"-6,853","+107,539","24,040,187",50.24%
2008.02.01,"+28,990","-70,304","23,932,648",50.02%
2008.01.31,"+52,164","-47,534","24,001,952",50.16%
2008.01.30,"-76,008","-33,785","24,049,486",50.26%
2008.01.29,"+8,363","-77,318","24,083,271",50.33%
2008.01.28,"+21,391","-69,807","24,160,589",50.49%
2008.01.25,"-20,273","+65,789","24,230,396",50.64%
2008.01.24,"-20,545","+39,991","24,159,607",50.49%
2008.01.23,"-31,109","+41,838","24,119,616",50.41%
2008.01.22,"+28,760","-30,163","24,083,778",50.33%
2008.01.21,"-17,559","+33,986","24,113,941",50.40%
2008.01.18,"+39,168","+12,845","24,080,438",50.33%
2008.01.17,"+2,783","-119,400","24,067,593",50.30%
2008.01.16,"+71,982","-165,008","24,186,993",50.55%
2008.01.15,"+28,028","-84,978","24,352,001",50.89%
2008.01.14,"-10,678","+25,991","24,436,979",51.07%
2008.01.11,"-3,611","-5,192","24,410,988",51.02%
2008.01.10,"+17,716","+3,241","24,416,180",51.03%
2008.01.09,"-31,598","+92,871","24,412,939",51.02%
2008.01.08,"+28,725","-14,872","24,320,068",50.83%
2008.01.07,"+26,357","-12,606","24,334,940",50.86%
2008.01.04,"+45,490","-36,739","24,347,546",50.88%
2008.01.03,"+51,786","-29,169","24,384,285",50.96%
2008.01.02,"+12,020","+11,056","24,413,454",51.02%
2007.12.28,"-19,884","+25,517","24,402,398",51.00%
2007.12.27,"-11,709","+43,914","24,376,881",50.95%
2007.12.26,"-8,269","+25,855","24,332,967",50.85%
2007.12.24,-31,"+8,841","24,307,112",50.80%
2007.12.21,+814,"+8,118","24,298,341",50.78%
2007.12.20,"-22,991","+48,359","24,290,153",50.76%
2007.12.18,"+42,409","-14,026","24,244,242",50.67%
2007.12.17,"+31,860","-116,814","24,257,124",50.70%
2007.12.14,-892,"-149,063","24,373,938",50.94%
2007.12.13,"+4,211","+18,664","24,523,001",51.25%
2007.12.12,"+5,117","-18,454","24,505,357",51.21%
2007.12.11,"-19,152","-29,903","24,522,230",51.25%
2007.12.10,"-23,219","+49,920","24,552,133",51.31%
2007.12.07,"-19,858","+45,326","24,502,213",51.21%
2007.12.06,"-27,970","-10,431","24,456,887",51.11%
2007.12.05,"+1,591","-9,046","24,466,451",51.13%
2007.12.04,"-42,309","+104,695","24,475,497",51.15%
2007.12.03,"+3,480","-64,630","24,370,802",50.93%
2007.11.30,"+28,584","-77,592","24,435,432",51.07%
2007.11.29,"-1,605","+13,770","24,513,672",51.23%
2007.11.28,"-4,156","+13,749","24,499,902",51.20%
2007.11.27,"-4,461","+54,822","24,486,153",51.17%
2007.11.26,"+41,025","-21,811","24,431,331",51.06%
2007.11.23,"-29,303","+19,265","24,453,142",51.11%
2007.11.22,"-9,427","+6,762","24,433,877",51.07%
2007.11.21,"+31,193","+39,281","24,427,115",51.05%
2007.11.20,"+29,796","-69,122","24,387,834",50.97%
2007.11.19,"+36,245","-80,959","24,456,956",51.11%
2007.11.16,"+82,819","-88,856","24,537,904",51.28%
2007.11.15,"-4,424","-50,698","24,626,760",51.47%
2007.11.14,"-41,441","+57,414","24,677,458",51.57%
2007.11.13,"+52,252","-68,127","24,620,044",51.45%
2007.11.12,"+56,914","-136,165","24,688,171",51.60%
2007.11.09,"+79,068","-120,236","24,824,754",51.88%
2007.11.08,"+57,258","-124,608","24,944,572",52.13%
2007.11.07,"-27,889","+21,688","25,069,180",52.39%
2007.11.06,"+57,899","-36,165","25,047,492",52.35%
2007.11.05,"+25,681","-39,375","25,083,657",52.42%
2007.11.02,"+7,454","-60,553","25,123,032",52.51%
2007.11.01,"+22,705","-107,180","25,179,475",52.62%
2007.10.31,"+15,752","-22,668","25,286,655",52.85%
2007.10.30,"-23,075","-22,287","25,285,056",52.84%
2007.10.29,"-81,310","+19,912","25,331,610",52.94%
2007.10.26,"+21,693","-53,934","25,311,698",52.90%
2007.10.25,"+7,118","+67,644","25,365,632",53.01%
2007.10.24,"+91,423","-52,187","25,297,914",52.87%
2007.10.23,"+28,296",+646,"25,350,175",52.98%
2007.10.22,"+74,929","-73,424","25,349,529",52.98%
2007.10.19,"-2,334","-2,563","25,422,953",53.13%
2007.10.18,"+109,139","-98,475","25,424,516",53.14%
2007.10.17,"+104,554","-140,012","25,522,991",53.34%
2007.10.16,"+85,229","-133,901","25,663,003",53.63%
2007.10.15,"+22,176","-3,555","25,796,904",53.91%
2007.10.12,"+10,980","-24,123","25,800,459",53.92%
2007.10.11,"+1,551","-56,242","25,824,582",53.97%
2007.10.10,"+69,178","-206,470","25,880,824",54.09%
2007.10.09,"-51,334","-21,267","26,087,294",54.52%
2007.10.08,"+71,628","-75,219","26,108,561",54.57%
2007.10.05,"+49,238","-43,669","26,183,780",54.72%
2007.10.04,"+57,752","-129,831","26,227,449",54.81%
2007.10.02,"+13,703","+50,101","26,357,280",55.08%
2007.10.01,"+76,690","-49,059","26,307,179",54.98%
2007.09.28,"+86,290","-96,777","26,356,943",55.08%
2007.09.27,"-4,445","-47,646","26,448,134",55.27%
2007.09.21,"+25,395","-40,422","26,495,780",55.37%
2007.09.20,"+105,687","-95,890","26,536,202",55.46%
2007.09.19,"+45,144","+11,267","26,632,092",55.66%
2007.09.18,"+45,244","+10,600","26,620,825",55.64%
2007.09.17,"+23,710","-16,205","26,610,225",55.61%
2007.09.14,"+162,732","-72,976","26,626,430",55.65%
2007.09.13,"+108,894","-23,380","26,699,406",55.80%
2007.09.12,"+67,831","+18,321","26,722,786",55.85%
2007.09.11,"+49,681","-31,749","26,704,465",55.81%
2007.09.10,"+42,876","-40,172","26,736,214",55.88%
2007.09.07,"+18,379","-4,212","26,776,396",55.96%
2007.09.06,"+80,388","-62,493","26,780,608",55.97%
2007.09.05,"-14,988","+87,983","26,843,101",56.10%
2007.09.04,"+34,070","+11,165","26,755,118",55.92%
2007.09.03,"+4,243","+12,713","26,743,953",55.89%
2007.08.31,"+20,812","-8,441","26,731,240",55.87%
2007.08.30,"+34,646","-4,415","26,739,681",55.88%
2007.08.29,"+11,056","+26,761","26,744,096",55.89%
2007.08.28,"-8,566","+48,629","26,717,485",55.84%
2007.08.27,"+9,344","+53,141","26,668,856",55.74%
2007.08.24,"-2,911","-19,062","26,615,715",55.63%
2007.08.23,"-61,410","+234,034","26,634,777",55.66%
2007.08.22,"-24,482","+86,983","26,400,743",55.18%
2007.08.21,"+8,454","+24,979","26,313,760",54.99%
2007.08.20,"-8,119","+25,877","26,293,981",54.95%
2007.08.17,"+35,675","-88,552","26,268,204",54.90%
2007.08.16,"+16,945","-17,438","26,356,756",55.08%
2007.08.14,"-17,580","+19,251","26,375,338",55.12%
2007.08.13,"-3,760","+11,165","26,356,087",55.08%
2007.08.10,"-20,051","-31,283","26,344,922",55.06%
2007.08.09,"+11,444","+6,294","26,376,165",55.12%
2007.08.08,"+106,933","+76,696","26,369,871",55.11%
2007.08.07,"+32,426","+35,747","26,293,175",54.95%
2007.08.06,"+15,199","+27,930","26,257,428",54.88%
2007.08.03,"+13,563","+33,229","26,229,498",54.82%
2007.08.02,"+28,542","-26,643","26,196,269",54.75%
2007.08.01,"+22,056","+31,143","26,222,912",54.80%
2007.07.31,"+34,647","+68,486","26,191,769",54.74%
2007.07.30,"+19,866","-72,212","26,123,283",54.60%
2007.07.27,"+16,016","-27,272","26,195,495",54.75%
2007.07.26,"-7,322","+118,451","26,222,767",54.80%
2007.07.25,"+23,967","-64,381","26,104,316",54.56%
2007.07.24,"-29,910","-64,233","26,168,695",54.69%
2007.07.23,"-19,286","-82,790","26,232,941",54.83%
2007.07.20,"-48,715","-91,131","26,315,731",55.00%
2007.07.19,"+40,195","-3,499","26,406,862",55.19%
2007.07.18,"+16,639","+20,516","26,380,461",55.13%
2007.07.16,"-3,386","-30,007","26,359,945",55.09%
2007.07.13,"+23,074","-23,800","26,389,952",55.15%
2007.07.12,"+27,086","+14,798","26,413,752",55.20%
2007.07.11,"+2,048","-28,520","26,398,954",55.17%
2007.07.10,"-62,792","-6,322","26,427,474",55.23%
2007.07.09,"-74,904","-24,301","26,433,796",55.24%
2007.07.06,"+3,216","+5,148","26,458,097",55.30%
2007.07.05,"-4,419","+13,260","26,452,949",55.28%
2007.07.04,"-16,739","+117,158","26,439,689",55.26%
2007.07.03,"-44,740","+78,369","26,322,531",55.01%
2007.07.02,"-24,914","+24,221","26,244,162",54.85%
2007.06.29,"+9,723","-1,562","26,219,941",54.80%
2007.06.28,+317,"+43,262","26,221,503",54.80%
2007.06.27,"-18,299","-4,695","26,178,241",54.71%
2007.06.26,"-29,312","+6,933","26,182,936",54.72%
2007.06.25,"-37,940","-70,565","26,176,003",54.71%
2007.06.22,"-52,518","+46,455","26,241,901",54.84%
2007.06.21,"-58,974","-31,084","26,200,113",54.76%
2007.06.20,"-51,546","-5,835","26,231,197",54.82%
2007.06.19,"-19,983","+31,261","26,237,032",54.83%
2007.06.18,"-16,798","+38,087","26,205,771",54.77%
2007.06.15,"-22,252","+86,680","26,148,108",54.65%
2007.06.14,"-54,569","+146,189","26,081,004",54.51%
2007.06.13,"-5,777","+44,278","25,934,815",54.20%
2007.06.12,"-56,996",+367,"25,890,537",54.11%
2007.06.11,"-47,782","+27,493","25,890,170",54.11%
2007.06.08,"-21,637","-7,439","25,862,677",54.05%
2007.06.07,"-21,488","-55,901","25,870,116",54.07%
2007.06.05,"-9,508","-4,987","25,926,017",54.18%
2007.06.04,"-59,471","-51,894","25,931,004",54.19%
2007.06.01,"-192,904","+347,109","25,982,898",54.30%
2007.05.31,"+6,894","+48,417","25,635,789",53.58%
2007.05.30,"+40,452","+39,708","25,587,372",53.48%
2007.05.29,"+24,024","-28,820","25,547,664",53.39%
2007.05.28,"+25,617","-20,307","25,576,484",53.45%
2007.05.25,"-70,403","+58,702","25,596,791",53.50%
2007.05.23,"-13,729","+20,431","25,538,089",53.37%
2007.05.22,"-25,651","-2,804","25,517,658",53.33%
2007.05.21,"-5,285","-35,324","25,508,826",53.31%
2007.05.18,"+12,004","-8,213","25,544,150",53.39%
2007.05.17,"-6,331","+6,141","25,552,363",53.40%
2007.05.16,"-32,843","+21,728","25,546,222",53.39%
2007.05.15,"-23,976","+88,185","25,524,494",53.34%
2007.05.14,"-4,500","+43,698","25,436,309",53.16%
2007.05.11,"+28,684","+5,834","25,392,611",53.07%
2007.05.10,"-77,363","+229,610","25,380,787",53.04%
2007.05.09,"-14,615","+11,979","25,151,177",52.56%
2007.05.08,"+6,345","-69,142","25,139,198",52.54%
2007.05.07,"+83,161","-147,817","25,208,340",52.68%
2007.05.04,"+73,077","-127,688","25,356,157",52.99%
2007.05.03,"+12,994","-105,466","25,483,845",53.26%
2007.05.02,"+10,313","-85,259","25,589,311",53.48%
2007.04.30,"+5,456","-123,120","25,674,570",53.66%
2007.04.27,"-58,096","-39,156","25,797,690",53.92%
2007.04.26,"+31,044","-53,956","25,836,846",54.00%
2007.04.25,"-10,688","-106,895","25,890,802",54.11%
2007.04.24,"-1,833","-185,441","25,997,697",54.33%
2007.04.23,"+15,967","-175,859","26,183,138",54.72%
2007.04.20,"+17,004","-39,742","26,358,997",55.09%
2007.04.19,"+23,530","-80,843","26,398,739",55.17%
2007.04.18,+352,"+8,214","26,479,582",55.34%
2007.04.17,"+68,813","+21,119","26,471,368",55.32%
2007.04.16,"+41,373","+14,584","26,450,249",55.28%
2007.04.13,"+6,655","+76,951","26,435,665",55.25%
2007.04.12,"+3,402","-15,201","26,358,714",55.09%
2007.04.11,"+1,622","+6,900","26,373,915",55.12%
2007.04.10,"+884,672","-5,463","26,367,108",55.11%
2007.04.09,"+5,312","-32,982","26,372,571",55.12%
2007.04.06,"-5,322","-3,534","26,405,453",55.19%
2007.04.05,"-5,457","+4,360","26,408,987",56.98%
2007.04.04,"+28,374","+81,063","26,404,500",56.97%
2007.04.03,"-1,749","-25,408","26,323,437",56.79%
2007.04.02,"+31,943","+6,208","26,348,845",56.85%
2007.03.30,"+20,800","+3,285","26,342,544",56.84%
2007.03.29,"+10,817","+23,599","26,339,259",56.83%
2007.03.28,"-23,690","+81,686","26,315,660",56.78%
2007.03.27,"-14,566","-23,915","26,233,974",56.60%
2007.03.26,"-68,255","+11,538","26,257,889",56.65%
2007.03.23,"-68,778","-22,126","26,246,351",56.63%
2007.03.22,"-23,274","+47,655","26,268,477",56.68%
2007.03.21,"-39,594","+8,390","26,220,822",56.57%
2007.03.20,"+7,304","+74,135","26,212,182",56.55%
2007.03.19,"-4,573","+38,813","26,138,047",56.39%
2007.03.16,"-3,083","+26,284","26,099,234",56.31%
2007.03.15,"-64,896","+92,378","26,072,950",56.25%
2007.03.14,"+29,579","-116,302","25,980,572",56.05%
2007.03.13,"-49,026","+192,064","26,096,874",56.31%
2007.03.12,"-24,818","+116,803","25,904,810",55.89%
2007.03.09,"-19,059","+42,845","25,788,007",55.64%
2007.03.08,"+45,926","+45,888","25,745,162",55.55%
2007.03.07,"+12,998","+61,473","25,699,274",55.45%
2007.03.06,"+34,893","+41,011","25,637,801",55.32%
2007.03.05,-240,"-96,117","25,596,790",55.23%
2007.03.02,"-5,849","+32,957","25,693,001",55.43%
2007.02.28,"+21,265","-325,794","25,660,044",55.36%
2007.02.27,"+13,206","+55,318","25,985,838",56.07%
2007.02.26,"-28,350","+199,609","25,930,520",55.95%
2007.02.23,"-16,797","+65,427","25,730,911",55.52%
2007.02.22,"-13,001","-22,651","25,665,479",55.38%
2007.02.21,"-30,262","-136,793","25,688,130",55.42%
2007.02.20,"-4,671","+14,156","25,824,923",55.72%
2007.02.16,"+13,584","-23,729","25,810,767",55.69%
2007.02.15,"-44,932","+233,466","25,834,524",55.74%
2007.02.14,"-60,517","+236,780","25,601,058",55.24%
2007.02.13,"-128,052","+28,758","25,364,278",54.73%
2007.02.12,"-142,858","-4,028","25,335,520",54.66%
2007.02.09,"-31,973","-22,612","25,339,548",54.67%
2007.02.08,"-39,590","-23,876","25,362,160",54.72%
2007.02.07,"-111,171","+63,425","25,386,036",54.77%
2007.02.06,"-43,120","-82,317","25,322,911",54.64%
2007.02.05,"+13,645","+15,757","25,405,228",54.81%
2007.02.02,"-33,533","-70,423","25,389,471",54.78%
2007.02.01,"-104,353","+47,153","25,459,894",54.93%
2007.01.31,"-40,378","-70,823","25,412,741",54.83%
2007.01.30,"-32,292","-53,112","25,483,564",54.98%
2007.01.29,"-96,474","+119,301","25,536,676",55.10%
2007.01.26,"-59,845","+180,997","25,417,375",54.84%
2007.01.25,"-28,944","+67,672","25,236,378",54.45%
2007.01.24,"-5,662","+50,140","25,168,706",54.30%
2007.01.23,"-3,376","+2,629","25,118,566",54.20%
2007.01.22,"+3,874","-80,561","25,115,612",54.19%
2007.01.19,"-115,713","+248,663","25,195,923",54.36%
2007.01.18,"+11,098","+93,645","24,947,260",53.83%
2007.01.17,"+30,230","-14,248","24,853,615",53.62%
2007.01.16,"+37,459","-62,131","24,867,863",53.65%
2007.01.15,"+47,682","-51,999","24,929,994",53.79%
