Date,Open,High,Low,Close,Volume,Change
2013-09-16,36041,41268,36041,40016,0,-0.05437531015903774
2013-09-17,40471,41224,38967,39223,0,-0.01981707317073167
2013-09-23,39555,39973,38635,39515,0,0.007444611579940252
2013-09-24,39510,40012,36791,38470,0,-0.026445653549285075
2013-09-25,38296,39802,37962,38637,0,0.004341044970106678
2013-09-26,40261,40426,39130,39137,0,0.012940963325309918
2013-09-27,39137,39429,38804,38806,0,-0.008457469913381255
2013-09-30,38760,39264,38218,39097,0,0.00749884038550741
2013-10-01,39178,39345,38217,38302,0,-0.020334040975010903
2013-10-02,38091,38468,36963,37048,0,-0.03273980470993687
2013-10-04,36502,37798,35581,36756,0,-0.007881667026560124
2013-10-07,36794,37465,36502,36546,0,-0.005713352921971948
2013-10-08,36293,38927,36251,38595,0,0.05606632736824824
2013-10-10,36710,38131,36584,37465,0,-0.02927840393833403
2013-10-11,37962,38421,37376,37592,0,0.003389830508474523
2013-10-14,37418,39884,37418,39682,0,0.055596935518195334
2013-10-15,39637,40267,38425,38553,0,-0.028451186936142348
2013-10-16,39471,40935,39095,40268,0,0.04448421653308432
2013-10-17,40308,40642,39638,40101,0,-0.004147213668421523
2013-10-18,40350,40810,39807,39808,0,-0.007306550958828928
2013-10-21,39635,39928,38924,38972,0,-0.021000803858520878
2013-10-22,39095,39555,38844,39348,0,0.009647952376064861
2013-10-23,39471,39638,39053,39348,0,0.0
2013-10-24,39050,39301,38800,39223,0,-0.00317678153908707
2013-10-25,39383,40679,38881,38888,0,-0.008540907120822006
2013-10-28,39717,40052,39175,39181,0,0.007534457930467031
2013-10-29,39514,40350,39429,39808,0,0.016002654347770706
2013-10-30,39844,40052,39341,39473,0,-0.008415393890675249
2013-10-31,39514,39597,38469,38512,0,-0.02434575532642569
2013-11-01,38254,38339,36415,36839,0,-0.043441005400914
2013-11-04,36375,37378,35789,36796,0,-0.0011672412389044373
2013-11-05,37129,37297,36627,36714,0,-0.002228503098162804
2013-11-06,36415,37085,35578,35585,0,-0.030751212071689293
2013-11-07,35541,35749,33282,33494,0,-0.05876071378389769
2013-11-08,32990,34913,32488,33703,0,0.006239923568400307
2013-11-11,33864,35577,33739,34330,0,0.01860368513188737
2013-11-12,35117,35912,34698,35835,0,0.043839207690067106
2013-11-13,36039,36665,35035,35041,0,-0.022157108971675776
2013-11-14,35371,35831,35119,35751,0,0.020261978824805293
2013-11-15,36043,36377,35875,35961,0,0.005873961567508523
2013-11-18,35955,37167,34785,36379,0,0.011623703456522305
2013-11-19,36582,36708,35537,35626,0,-0.020698754776107053
2013-11-20,35704,36541,35077,35125,0,-0.014062763150508029
2013-11-21,35080,35456,34955,34999,0,-0.003587188612099612
2013-11-22,34991,35285,33570,34287,0,-0.020343438383953805
2013-11-25,34116,35621,34032,34873,0,0.017091025753200872
2013-11-26,34996,35668,34703,35501,0,0.01800820118716495
2013-11-27,35538,35956,34869,34873,0,-0.017689642545280382
2013-11-28,34993,35287,34700,35292,0,0.012015025951308989
2013-11-29,36789,37040,35702,35835,0,0.015385923155389225
2013-12-02,35788,36710,35287,35919,0,0.0023440770196734295
2013-12-03,35541,36125,35416,35418,0,-0.013948049778668703
2013-12-04,35289,36000,35164,35165,0,-0.007143260489016923
2013-12-05,34992,35327,34533,34622,0,-0.0154414901180151
2013-12-06,34412,34997,34162,34163,0,-0.013257466350875213
2013-12-09,34659,34786,34073,34120,0,-0.0012586716623247396
2013-12-10,34114,35326,33779,34287,0,0.004894490035169952
2013-12-11,34198,34533,34031,34079,0,-0.006066439175197558
2013-12-12,33867,34537,33867,34204,0,0.0036679480031691636
2013-12-13,34031,34198,33278,33285,0,-0.02686820254940947
2013-12-16,33278,33571,31104,31235,0,-0.061589304491512675
2013-12-17,30772,32613,30772,32198,0,0.03083079878341599
2013-12-18,32320,33030,31652,31654,0,-0.0168954593453009
2013-12-19,32277,32363,31065,31152,0,-0.01585897516901502
2013-12-20,31190,31609,31023,31360,0,0.00667693888032872
2013-12-23,31563,32316,31520,32322,0,0.030676020408163307
2013-12-24,32524,32943,32190,32322,0,0.0
2013-12-26,32525,32567,31774,31821,0,-0.015500278448115856
2013-12-27,31357,31984,31274,31945,0,0.0038967977122026376
2013-12-30,31898,32107,31731,32072,0,0.003975583033338559
2014-01-02,32404,32907,32153,32239,0,0.005207034173110525
2014-01-03,33362,34533,33277,34204,0,0.06095102205403391
2014-01-06,34409,34409,33656,33870,0,-0.00976493977312598
2014-01-07,33863,36457,33823,36211,0,0.06911721287274863
2014-01-08,36545,41229,36210,39641,0,0.09472259810554795
2014-01-09,39514,39931,37716,38470,0,-0.029540122600338004
2014-01-10,38969,39554,37674,38470,0,0.0
2014-01-13,38090,39095,38090,38846,0,0.009773849753054398
2014-01-14,38547,38715,37753,37759,0,-0.027982289038768426
2014-01-15,38338,40305,38338,38595,0,0.022140416854259826
2014-01-16,39091,39761,38046,38051,0,-0.014095090037569591
2014-01-17,38300,39138,37465,38177,0,0.003311345299729318
2014-01-20,37879,38338,37502,37717,0,-0.012049139534274556
2014-01-21,37837,38172,37501,37759,0,0.001113556221332468
2014-01-22,37794,37878,37167,37465,0,-0.0077862231520962055
2014-01-23,37212,38257,36876,37883,0,0.01115707994127857
2014-01-24,38552,39095,37632,37634,0,-0.006572869096956424
2014-01-27,36959,37166,35703,35710,0,-0.051123983631822245
2014-01-28,35876,36963,35207,36462,0,0.021058527023242846
2014-01-29,37167,38046,36959,37424,0,0.026383632274696867
2014-02-03,36872,37291,36371,36628,0,-0.021269773407439074
2014-02-04,35791,36376,35791,36085,0,-0.01482472425466852
2014-02-05,35872,36248,33698,33870,0,-0.06138284605791877
2014-02-06,33702,34914,33659,34873,0,0.029613227044582136
2014-02-07,35287,35411,34784,34999,0,0.0036131104292720373
2014-02-10,35291,36043,34997,35877,0,0.025086431040886925
2014-02-11,35747,35871,35161,35375,0,-0.013992251303063252
2014-02-12,35788,35830,35370,35626,0,0.00709540636042405
2014-02-13,35621,36248,35621,35961,0,0.009403244821198031
2014-02-14,36252,36252,35791,35877,0,-0.0023358638525068365
2014-02-17,35746,35996,35369,35667,0,-0.005853332218412888
2014-02-18,36038,38045,35996,37382,0,0.04808366276950693
2014-02-19,37798,40892,37296,40016,0,0.07046171954416569
2014-02-20,40263,40387,38590,38888,0,-0.02818872451019594
2014-02-21,39219,39973,38718,39348,0,0.011828841802098422
2014-02-24,39638,40599,39345,39431,0,0.0021093829419538412
2014-02-25,39765,39974,39012,39641,0,0.005325758920646129
2014-02-26,39470,40056,38592,39431,0,-0.005297545470598575
2014-02-27,39342,40345,39342,39556,0,0.0031700945956227855
2014-02-28,39677,40137,39511,40101,0,0.013777935079381187
2014-03-03,40351,41522,40183,41439,0,0.03336575147751919
2014-03-04,41306,41475,38505,38678,0,-0.06662805569632468
2014-03-05,39425,39550,38045,38678,0,0.0
2014-03-06,38673,38965,37586,38093,0,-0.015124877191168062
2014-03-07,38631,38799,38255,38595,0,0.01317827422361062
2014-03-10,38463,39173,37836,38678,0,0.0021505376344086446
2014-03-11,38673,39385,38673,39305,0,0.016210765810021233
2014-03-12,37796,38174,35372,36043,0,-0.08299198575244882
2014-03-13,36210,36670,34495,36128,0,0.002358294259634297
2014-03-14,35622,35873,35120,35125,0,-0.02776240035429589
2014-03-17,34783,35369,34490,34789,0,-0.009565836298932373
2014-03-18,35120,35497,35078,35125,0,0.009658225301100831
2014-03-19,35326,35410,34783,34789,0,-0.009565836298932373
2014-03-20,34617,34910,33698,34204,0,-0.016815660122452503
2014-03-21,34157,34868,34157,34748,0,0.015904572564612307
2014-03-24,35205,35205,34578,34580,0,-0.00483481063658342
2014-03-25,34701,34827,34284,34540,0,-0.0011567379988433046
2014-03-26,34538,39597,34538,38470,0,0.11378112333526347
2014-03-27,38467,38718,36585,37257,0,-0.031531063166103435
2014-03-28,37130,37842,36586,36714,0,-0.01457444238666561
2014-03-31,36707,37083,36246,36796,0,0.0022334804161900923
2014-04-01,36792,37713,36666,37132,0,0.009131427329057473
2014-04-02,37590,38886,37465,38428,0,0.0349025099644511
2014-04-03,38467,44153,38467,40853,0,0.06310502758405323
2014-04-04,41894,42563,40472,40979,0,0.003084228820404933
2014-04-07,40474,43820,40350,42651,0,0.040801386075794976
2014-04-08,42228,43148,41392,41397,0,-0.0294014208342126
2014-04-09,41980,42482,41187,41481,0,0.002029132545836587
2014-04-10,42314,42815,41394,41522,0,0.000988404329693049
2014-04-11,41228,42063,40725,41814,0,0.0070324165502624325
2014-04-14,42312,43566,42312,43070,0,0.030037786387334453
2014-04-15,43318,43569,42399,42400,0,-0.015556071511492964
2014-04-16,42311,42394,41140,41606,0,-0.018726415094339588
2014-04-17,41481,41981,41312,41439,0,-0.004013844157092716
2014-04-18,41644,43233,41478,42985,0,0.0373078500929076
2014-04-21,42900,43234,41770,41814,0,-0.02724206118413397
2014-04-22,41394,41644,40056,40560,0,-0.02998995551729089
2014-04-23,40556,41307,39802,39808,0,-0.018540433925049338
2014-04-24,40052,40637,39384,40183,0,0.009420217041800738
2014-04-25,41140,42061,40137,40143,0,-0.0009954458353035323
2014-04-28,39802,40429,39635,39808,0,-0.008345166031437645
2014-04-29,40224,40432,39764,39974,0,0.004170016077170491
2014-04-30,39889,41060,39680,40227,0,0.006329113924050667
2014-05-02,40135,40385,39214,39473,0,-0.01874362990031575
2014-05-07,39636,39802,38883,38888,0,-0.014820256884452654
2014-05-08,38803,39179,38134,38512,0,-0.009668792429541218
2014-05-09,38593,39639,38593,39097,0,0.015190070627336905
2014-05-12,39300,40303,39300,40183,0,0.027777067294165736
2014-05-13,40347,40890,40097,40101,0,-0.0020406639623721246
2014-05-14,40053,40764,39593,40769,0,0.016657938704770503
2014-05-15,41602,43067,41019,42651,0,0.04616252544825716
2014-05-16,43402,43652,41896,42317,0,-0.007831000445476022
2014-05-19,42312,42312,41140,41397,0,-0.0217406715977031
2014-05-20,41520,42063,40851,40853,0,-0.013141048868275496
2014-05-21,40763,41475,40637,41271,0,0.010231806721660686
2014-05-22,41436,41602,40516,40560,0,-0.017227593225267124
2014-05-23,40557,41811,40430,40979,0,0.010330374753451776
2014-05-26,41266,42478,40681,40728,0,-0.006125088459942862
2014-05-27,40724,40724,39846,39933,0,-0.019519740718915712
2014-05-28,40472,40472,39637,39850,0,-0.002078481456439518
2014-05-29,39927,40178,39593,39891,0,0.0010288582183186623
2014-05-30,39801,40847,39173,40686,0,0.019929307362563042
2014-06-02,40181,41394,39304,39348,0,-0.032886005014009734
2014-06-03,39137,39470,38383,38762,0,-0.014892751855240416
2014-06-05,38718,39094,38049,38219,0,-0.014008565089520642
2014-06-09,38300,38803,38134,38177,0,-0.0010989298516445034
2014-06-10,38050,39723,38050,39724,0,0.04052178012939733
2014-06-11,39467,39593,38883,38972,0,-0.0189306212868795
2014-06-12,39094,39804,38592,39682,0,0.018218207944165066
2014-06-13,39426,40053,39258,39808,0,0.003175243183307197
2014-06-16,39847,39930,39429,39431,0,-0.00947045819935688
2014-06-17,39424,39801,39132,39598,0,0.004235246379751922
2014-06-18,39634,39968,39424,39473,0,-0.0031567250871256114
2014-06-19,39343,39719,38507,38595,0,-0.022243052212905012
2014-06-20,38547,38756,37501,37507,0,-0.028190180075139293
2014-06-23,37460,37711,36498,36796,0,-0.01895646146052732
2014-06-24,36796,37841,36127,37634,0,0.02277421458854234
2014-06-25,37669,38337,37209,37507,0,-0.003374608067173268
2014-06-26,37465,37966,37465,37592,0,0.0022662436345215475
2014-06-27,37670,38463,37670,38051,0,0.01221004469035969
2014-06-30,38589,39550,38130,38929,0,0.023074295025097946
2014-07-01,38928,39304,38593,39097,0,0.00431554881964602
2014-07-02,39425,39635,38840,39305,0,0.00532010128654381
2014-07-03,36792,37962,36206,37717,0,-0.04040198448034604
2014-07-04,37837,38925,37210,38929,0,0.032134050958453786
2014-07-07,39008,39134,38297,38386,0,-0.013948470292070136
2014-07-08,38087,38255,37713,37717,0,-0.01742822904183816
2014-07-09,38086,38588,37334,37507,0,-0.005567781106662784
2014-07-10,37376,37752,37251,37507,0,0.0
2014-07-11,37381,37465,36462,36462,0,-0.02786146585970617
2014-07-14,36377,37046,36252,36462,0,0.0
2014-07-15,36667,36708,36290,36296,0,-0.004552684987109923
2014-07-16,36081,37042,36081,36546,0,0.006887811329072013
2014-07-17,36794,36834,35956,36043,0,-0.013763476167022337
2014-07-18,35663,36124,35288,35418,0,-0.017340398967899406
2014-07-21,35371,35914,34159,35458,0,0.001129369247275358
2014-07-22,35246,35789,35120,35207,0,-0.00707879745050477
2014-07-23,35374,37381,35374,35877,0,0.01903030647314452
2014-07-24,35958,36335,35541,35542,0,-0.009337458538896781
2014-07-25,35625,35750,35206,35250,0,-0.008215632209779944
2014-07-28,35247,35330,34621,34622,0,-0.01781560283687944
2014-07-29,34621,35080,34243,34622,0,0.0
2014-07-30,34532,34783,34239,34412,0,-0.006065507480792598
2014-07-31,34408,34659,33195,33326,0,-0.03155875857259094
2014-08-01,32656,33954,32531,33452,0,0.0037808317829921556
2014-08-04,33196,34742,33154,33870,0,0.012495515963171
2014-08-05,33911,38469,33785,36756,0,0.08520814880425154
2014-08-06,36708,36874,34700,34706,0,-0.0557732070954402
2014-08-07,34830,35583,33702,33787,0,-0.02647957125569067
2014-08-08,33450,34202,33114,33200,0,-0.01737354603841712
2014-08-11,33239,35706,33239,33995,0,0.02394578313253004
2014-08-12,34371,34496,33409,33452,0,-0.01597293719664661
2014-08-13,33363,34241,33363,34246,0,0.023735501614253307
2014-08-14,34371,34747,34119,34665,0,0.012235005548093314
2014-08-18,34997,35666,34119,34958,0,0.008452329438915385
2014-08-19,35243,35369,34408,34412,0,-0.015618742490989157
2014-08-20,34409,34575,33739,33870,0,-0.015750319655933986
2014-08-21,33949,34240,33571,33576,0,-0.008680248007085889
2014-08-22,33571,33822,33404,33618,0,0.0012508934953538997
2014-08-25,33532,34412,33532,33744,0,0.0037479921470640054
2014-08-26,34073,34240,33780,34204,0,0.01363205310573723
2014-08-27,34412,35330,34327,34915,0,0.020787042451175353
2014-08-28,34997,35040,34579,34665,0,-0.00716024631247314
2014-08-29,34743,34911,34491,34831,0,0.0047886917640271864
2014-09-01,35040,35081,34371,34372,0,-0.013177916224053288
2014-09-02,34413,34788,34161,34330,0,-0.0012219248225299184
2014-09-03,34575,34618,34199,34246,0,-0.002446839498980502
2014-09-04,34119,36042,33953,35751,0,0.04394673830520346
2014-09-05,36335,36461,35331,35751,0,0.0
2014-09-11,35747,36457,35621,36253,0,0.014041565270901613
2014-09-12,36585,38259,36544,37968,0,0.04730642981270505
2014-09-15,38090,38176,36963,36964,0,-0.02644332069110833
2014-09-16,37167,37921,36833,36839,0,-0.003381668650578984
2014-09-17,37041,37752,36373,37507,0,0.018132956920654753
2014-09-18,37840,38089,37045,37298,0,-0.0055722931719411894
2014-09-19,37296,37673,37129,37257,0,-0.001099254651724002
2014-09-22,36961,36961,35914,36003,0,-0.033658104517271914
2014-09-23,36038,38086,35912,38093,0,0.05805071799572259
2014-09-24,38255,39468,37879,39181,0,0.028561677998582446
2014-09-25,39385,39801,38631,38929,0,-0.0064316888287691
2014-09-26,39305,39680,38677,39055,0,0.0032366616147345706
2014-09-29,39139,39933,38595,38806,0,-0.006375624119831058
2014-09-30,39389,40935,39305,40937,0,0.05491418852754726
2014-10-01,41056,41266,39970,40143,0,-0.019395656740845646
2014-10-02,39888,40559,39470,40016,0,-0.0031636898089331122
2014-10-06,40516,40934,39639,40602,0,0.014644142343062772
2014-10-07,40263,40556,36373,36546,0,-0.0998965568198611
2014-10-08,36418,37170,35791,35793,0,-0.02060417008701365
2014-10-10,35871,36708,35077,35375,0,-0.011678261112508026
2014-10-13,34952,35705,33990,34540,0,-0.023604240282685485
2014-10-14,34700,36248,34659,35961,0,0.04114070642733059
2014-10-15,36209,36250,34995,35165,0,-0.02213509079280329
2014-10-16,34784,35453,34199,34999,0,-0.004720602872174018
2014-10-17,35205,35290,34243,34622,0,-0.010771736335323912
2014-10-20,35036,35622,34700,35626,0,0.028998902431979667
2014-10-21,35620,35871,34742,34748,0,-0.024644922247796575
2014-10-22,35206,35330,34578,34915,0,0.004806032001841931
2014-10-23,34909,35160,34783,34789,0,-0.0036087641414864757
2014-10-24,35123,35123,34287,34372,0,-0.011986547471902087
2014-10-27,34533,34699,34031,34204,0,-0.004887699290119896
2014-10-28,34072,34408,34031,34412,0,0.006081160098234228
2014-10-29,34366,35077,34324,34831,0,0.012175985121469335
2014-10-30,34954,34996,34327,34622,0,-0.006000401940799871
2014-10-31,34701,35078,34576,35083,0,0.01331523308878757
2014-11-03,35035,35244,34450,34831,0,-0.007182966108941646
2014-11-04,34913,36752,34913,35165,0,0.009589159082426635
2014-11-05,35373,36502,35331,36379,0,0.034522963173610144
2014-11-06,36207,36415,35538,35626,0,-0.020698754776107053
2014-11-07,35956,36375,35789,36043,0,0.01170493459832711
2014-11-10,36373,36373,35747,35961,0,-0.0022750603445883533
2014-11-11,36461,37004,36042,36085,0,0.0034481799727481555
2014-11-12,36419,36585,35248,35751,0,-0.009255923513925457
2014-11-13,35750,36125,35541,35542,0,-0.005845990321948991
2014-11-14,35452,35996,34783,34789,0,-0.02118620223960388
2014-11-17,34788,35039,33660,33661,0,-0.032424042082267346
2014-11-18,33449,34201,33280,33409,0,-0.007486408603428307
2014-11-19,33528,34574,33362,34120,0,0.02128169056242335
2014-11-20,34240,34323,33446,33618,0,-0.014712778429073814
2014-11-21,33698,33906,33489,33870,0,0.007495984294128233
2014-11-24,33910,34036,33367,33661,0,-0.006170652494833173
2014-11-25,33533,33868,33493,33494,0,-0.004961231098303709
2014-11-26,33574,33701,33157,33158,0,-0.010031647459246451
2014-11-27,33111,34783,32693,33326,0,0.0050666505820615715
2014-11-28,33446,33822,33237,33326,0,0.0
2014-12-01,33576,33827,33367,33787,0,0.013833043269519285
2014-12-02,34031,34031,33571,33618,0,-0.005001923816852605
2014-12-03,33611,33861,33527,33534,0,-0.0024986614313760036
2014-12-04,33738,34575,33655,34204,0,0.01997972207311971
2014-12-05,34493,34493,33866,33995,0,-0.006110396444860222
2014-12-08,33828,33994,33367,33452,0,-0.01597293719664661
2014-12-09,33405,33656,32736,32741,0,-0.021254334568934552
2014-12-10,32609,32861,31355,31821,0,-0.028099325005344955
2014-12-11,31607,32485,31523,31527,0,-0.00923918167248039
2014-12-12,31731,31940,31146,31527,0,0.0
2014-12-15,31233,32196,31191,32198,0,0.02128334443492874
2014-12-16,32149,33529,31857,33242,0,0.032424374184731874
2014-12-17,33235,33570,32358,32363,0,-0.026442452319355048
2014-12-18,32360,32695,31482,31863,0,-0.015449741989308818
2014-12-19,31987,32782,31861,32239,0,0.011800520980447482
2014-12-22,32278,33280,32278,33158,0,0.028505846955550806
2014-12-23,33363,33907,32694,33034,0,-0.0037396706677121916
2014-12-24,33366,33575,32990,33200,0,0.005025125628140614
2014-12-26,33446,33822,32986,32991,0,-0.006295180722891591
2014-12-29,32278,32614,31944,32407,0,-0.017701797459913293
2014-12-30,32405,32489,32029,32490,0,0.002561175054772047
2015-01-02,32652,33030,32486,32741,0,0.00772545398584179
2015-01-05,32614,32781,32321,32573,0,-0.005131181087932535
2015-01-06,32195,32361,31693,31987,0,-0.017990360114204962
2015-01-07,31861,32070,31694,31695,0,-0.009128708537843533
2015-01-08,31900,32445,31691,31863,0,0.005300520586843271
2015-01-09,32320,32529,31860,32113,0,0.007846091077425177
2015-01-12,32234,32527,32109,32198,0,0.0026469031233455897
2015-01-13,32358,34242,32192,33200,0,0.031119945338219823
2015-01-14,33614,34116,33405,33661,0,0.01388554216867477
2015-01-15,33989,34533,33780,34412,0,0.02231068595704233
2015-01-16,34662,34787,33784,33827,0,-0.01699988376147854
2015-01-19,34616,34993,34030,34036,0,0.00617849646731905
2015-01-20,34034,34284,33366,33827,0,-0.006140557057233487
2015-01-21,33951,34160,33156,33409,0,-0.01235699293463799
2015-01-22,33241,33533,32740,32825,0,-0.017480319674339273
2015-01-23,33200,33787,33034,33787,0,0.029306930693069333
2015-01-26,33827,34246,33325,33452,0,-0.009915056086660545
2015-01-27,33530,33740,32778,33034,0,-0.012495515963171111
2015-01-28,32777,33153,32694,33117,0,0.002512562814070307
2015-01-29,33069,33905,33028,33534,0,0.012591720264516715
2015-01-30,34072,35326,33487,34036,0,0.014969881314486733
2015-02-02,34202,34746,33743,34706,0,0.019685039370078705
2015-02-03,34747,35959,34411,35877,0,0.03374056359130995
2015-02-04,35875,36376,35415,35458,0,-0.011678791426261936
2015-02-05,35748,35833,35122,35458,0,0.0
2015-02-06,40143,40393,37968,39391,0,0.11091996164476292
2015-02-09,39342,42896,38965,41229,0,0.046660404660963106
2015-02-10,41811,43233,39679,40812,0,-0.010114239976715456
2015-02-11,41606,42316,41228,41481,0,0.016392237577183222
2015-02-12,41771,42481,40181,42233,0,0.01812878185193223
2015-02-13,42648,48502,42648,48506,0,0.1485331375938248
2015-02-16,50508,55776,49588,55782,0,0.1500020616006268
2015-02-17,58124,59713,53022,54194,0,-0.028467964576386673
2015-02-23,56283,62221,55280,61553,0,0.1357899398457394
2015-02-24,60965,63307,58958,60214,0,-0.021753610709469906
2015-02-25,61218,61469,55949,56703,0,-0.058308698973660644
2015-02-26,55613,57035,53523,55866,0,-0.014761123750066107
2015-02-27,56281,57785,54775,54779,0,-0.019457272759818123
2015-03-02,53940,55280,52018,52103,0,-0.04885083699958015
2015-03-03,53603,56362,53017,54026,0,0.036907663666199575
2015-03-04,53939,57870,53522,55029,0,0.018565135305223412
2015-03-05,55612,56281,53187,53858,0,-0.02127968889131182
2015-03-06,54358,58121,53523,58124,0,0.0792082884622527
2015-03-09,59374,60125,56028,56535,0,-0.027338104741586933
2015-03-10,56193,56864,54188,54527,0,-0.03551782081896171
2015-03-11,55362,56616,54192,54276,0,-0.0046032240908173705
2015-03-12,54274,55445,52518,55029,0,0.013873535264205206
2015-03-13,55861,57199,55108,55782,0,0.013683694052226913
2015-03-16,56781,57701,55862,57037,0,0.02249829694166583
2015-03-17,58041,58207,56451,56703,0,-0.005855847958342819
2015-03-18,56786,58041,53524,54194,0,-0.044248099747808745
2015-03-19,54695,56868,52938,56870,0,0.04937815994390515
2015-03-20,56617,58373,54860,56033,0,-0.014717777387023068
2015-03-23,56366,57035,55195,55531,0,-0.008959006299859018
2015-03-24,55609,56530,54940,55363,0,-0.0030253371990419664
2015-03-25,56031,63644,55698,63644,0,0.1495764319130104
2015-03-26,62719,63889,57868,58709,0,-0.07754069511658601
2015-03-27,58369,60292,57700,58709,0,0.0
2015-03-30,59628,59797,57288,57288,0,-0.024204125432216506
2015-03-31,57789,60214,57203,58459,0,0.02044058092445189
2015-04-01,58040,58959,57287,58040,0,-0.007167416479926136
2015-04-02,58459,61134,57789,59379,0,0.023070296347346586
2015-04-03,58786,60040,58284,60046,0,0.011232927465939069
2015-04-06,59873,60960,59120,60046,0,0.0
2015-04-07,61468,66402,61300,63142,0,0.05156047030609856
2015-04-08,61884,63556,60293,62473,0,-0.010595166450223292
2015-04-09,62638,63140,61468,61469,0,-0.01607094264722364
2015-04-10,66402,67656,63141,63226,0,0.028583513641022407
2015-04-13,65228,72671,64475,72676,0,0.14946382817195447
2015-04-14,73594,81456,71754,76774,0,0.05638725301337444
2015-04-15,76772,78695,75017,77193,0,0.005457576783806983
2015-04-16,77191,78195,72340,73094,0,-0.05310066974984773
2015-04-17,75515,76519,69913,73178,0,0.0011492051331163378
2015-04-20,72671,73760,70832,71004,0,-0.029708382300691505
2015-04-21,71419,74262,71084,71672,0,0.009407920680525095
2015-04-22,72086,74595,67570,71004,0,-0.009320236633552859
2015-04-23,70915,71584,67319,67574,0,-0.04830713762604921
2015-04-24,67406,69497,65816,68243,0,0.009900257495486509
2015-04-27,68322,69995,68071,68494,0,0.003678032911800466
2015-04-28,68405,74928,67319,72341,0,0.05616550354775596
2015-04-29,72424,73093,70333,71338,0,-0.013864889896462618
2015-04-30,71001,73593,69078,71672,0,0.004681936695730249
2015-05-04,70832,73090,70665,71171,0,-0.006990177475164616
2015-05-06,71169,72423,70751,70752,0,-0.00588722934903263
2015-05-07,70500,70917,68241,69163,0,-0.022458729081863416
2015-05-08,71250,71835,69827,69832,0,0.00967280193166875
2015-05-11,69492,69994,68488,68577,0,-0.017971703517012272
2015-05-12,68406,69495,67320,67324,0,-0.018271432112807462
2015-05-13,67321,70332,64727,68410,0,0.016130948844394366
2015-05-14,67990,70834,67070,68410,0,0.0
2015-05-15,69915,71253,69329,69582,0,0.017131998245870417
2015-05-18,70249,70416,68075,68243,0,-0.019243482509844534
2015-05-19,68321,69659,67066,67657,0,-0.008586961300060092
2015-05-20,67569,68404,65059,66821,0,-0.012356445009385597
2015-05-21,68489,69660,65980,65985,0,-0.012511036949461984
2015-05-22,65818,66822,64563,64816,0,-0.017716147609305177
2015-05-26,64059,64395,59458,59879,0,-0.0761694643297951
2015-05-27,60460,61296,57617,59043,0,-0.013961489002822347
2015-05-28,59294,61636,58373,59797,0,0.012770353809935076
2015-05-29,59794,60630,57703,57705,0,-0.034985032693947815
2015-06-01,58036,60209,57699,59127,0,0.024642578632700696
2015-06-02,60459,60459,57784,58207,0,-0.015559727366516118
2015-06-03,57787,58457,54609,54611,0,-0.06177951105537138
2015-06-04,54695,56868,54610,56870,0,0.0413652927065975
2015-06-05,56698,63053,56446,60465,0,0.0632143485141552
2015-06-08,62802,66649,61883,66487,0,0.0995948069130903
2015-06-09,66899,68404,64641,65148,0,-0.02013927534706028
2015-06-10,64980,65146,61886,62807,0,-0.035933566648247095
2015-06-11,64391,65227,62132,62137,0,-0.010667600745139838
2015-06-12,62132,63638,61296,62137,0,0.0
2015-06-15,61802,63809,61551,62807,0,0.010782625488839237
2015-06-16,62885,63219,60040,60882,0,-0.03064944990208096
2015-06-17,60968,69499,60382,66154,0,0.08659373870766407
2015-06-18,67740,70166,66486,66989,0,0.012622063669619266
2015-06-19,67740,68243,65651,66989,0,0.0
2015-06-22,70081,73928,69997,70919,0,0.058666348206422025
2015-06-23,72341,72593,68828,69248,0,-0.023562091964071663
2015-06-24,69326,69827,68239,69414,0,0.0023971811460259396
2015-06-25,69413,70668,68327,68328,0,-0.015645258881493596
2015-06-26,68405,69158,66398,66487,0,-0.02694356632712802
2015-06-29,64896,67906,64478,65734,0,-0.011325522282551459
2015-06-30,65817,66652,64060,65233,0,-0.007621626555511574
2015-07-01,65394,69325,64893,68577,0,0.05126239786611064
2015-07-02,69245,70164,68157,69163,0,0.008545139040786243
2015-07-03,68990,68990,66900,67156,0,-0.02901840579500603
2015-07-06,66067,68826,65649,65734,0,-0.021174578593126436
2015-07-07,68990,71081,65980,67741,0,0.030532144704414677
2015-07-08,67234,67988,64141,64647,0,-0.04567396406902757
2015-07-09,63644,64815,61803,64397,0,-0.003867155475118733
2015-07-10,65232,65900,63560,63644,0,-0.01169309129307261
2015-07-13,62723,66653,62639,65652,0,0.03155049965432721
2015-07-14,66987,67405,65231,65316,0,-0.0051178943520380216
2015-07-15,66398,70079,65813,69414,0,0.06274113540327031
2015-07-16,70668,71587,68745,69498,0,0.0012101305212204316
2015-07-17,70832,71250,68572,69414,0,-0.0012086678753345792
2015-07-20,69746,69746,67990,68410,0,-0.014463940991730762
2015-07-21,68906,69492,67233,67657,0,-0.011007162695512385
2015-07-22,67741,68828,66738,68328,0,0.009917672968059454
2015-07-23,68573,68742,67152,67324,0,-0.014693829762322919
2015-07-24,67405,69496,66819,68410,0,0.016130948844394366
2015-07-27,68494,68995,66154,66154,0,-0.032977634848706305
2015-07-28,65143,66232,63973,65484,0,-0.010127883423526884
2015-07-29,65646,66984,63722,63727,0,-0.026830981613829352
2015-07-30,63973,66064,62886,63894,0,0.0026205532976604218
