Date,Close,Open,High,Low,Volume,Change
2011-02-15,78.66,78.63,78.83,78.395,14250.0,-0.0007000000000000001
2011-02-16,78.277,78.59,78.87,78.22,25520.0,-0.0049
2011-02-17,78.065,78.28,78.41,77.99,23410.0,-0.0027
2011-02-18,77.72,78.035,78.295,77.57,22970.0,-0.0044
2011-02-21,77.745,77.71,77.87,77.595,5140.0,0.0003
2011-02-22,77.823,77.88,78.39,77.635,26310.0,0.001
2011-02-23,77.444,77.71,77.745,77.295,24250.0,-0.0049
2011-02-24,77.096,77.28,77.52,77.03,18510.0,-0.0045000000000000005
2011-02-25,77.3,77.115,77.46,76.975,17270.0,0.0026
2011-02-28,76.921,77.255,77.435,76.78,19310.0,-0.0049
2011-03-01,77.083,76.855,77.13,76.765,19640.0,0.0021
2011-03-02,76.689,77.08,77.21,76.54,32450.000000000004,-0.0051
2011-03-03,76.495,76.71,76.875,76.375,29960.0,-0.0025
2011-03-04,76.416,76.51,76.64,76.285,32460.0,-0.001
2011-03-07,76.514,76.35,76.57,76.145,25010.0,0.0013
2011-03-08,76.8,76.52,76.995,76.425,27340.0,0.0037
2011-03-09,76.719,76.9,76.975,76.54,40780.0,-0.0011
2011-03-10,77.274,76.68,77.355,76.66,36630.0,0.0072
2011-03-11,76.77,77.175,77.55,76.66,15540.0,-0.006500000000000001
2011-03-14,76.462,76.55,76.725,76.27,1630.0,-0.004
2011-03-15,76.656,76.655,77.39,76.585,29750.0,0.0025
2011-03-16,76.986,76.74,77.135,76.635,38320.0,0.0043
2011-03-17,76.34,76.91,76.98,76.15,29590.0,-0.0084
2011-03-18,75.971,76.29,76.765,75.79,25160.0,-0.0048
2011-03-21,75.655,75.87,76.005,75.59,20850.0,-0.0042
2011-03-22,75.673,75.83,75.85,75.82,21640.0,0.0002
2011-03-23,76.046,75.83,76.19,75.67,25030.0,0.0049
2011-03-24,75.888,76.11,76.305,75.7,32280.0,-0.0021
2011-03-25,76.485,75.94,76.56,75.84,28300.0,0.0079
2011-03-28,76.376,76.52,76.695,76.295,17360.0,-0.0014000000000000002
2011-03-29,76.502,76.49,76.7,76.17,20770.0,0.0016
2011-03-30,76.357,76.38,76.67,76.245,22290.0,-0.0019
2011-03-31,76.072,76.37,76.415,75.885,23110.0,-0.0037
2011-04-01,76.083,76.3,76.87,76.035,32619.999999999996,0.0001
2011-04-04,76.159,76.23,76.235,75.935,13610.0,0.001
2011-04-05,76.111,76.25,76.4,75.995,23700.0,-0.0006
2011-04-06,75.757,76.095,76.125,75.69,22030.0,-0.004699999999999999
2011-04-07,75.81,75.78,76.055,75.735,22290.0,0.0007000000000000001
2011-04-08,75.273,75.795,75.835,75.06,20980.0,-0.0070999999999999995
2011-04-11,75.282,75.165,75.305,75.1,16980.0,0.0001
2011-04-12,75.065,75.255,75.455,74.93,27180.0,-0.0029
2011-04-13,75.19,75.065,75.34,74.95,22240.0,0.0017000000000000001
2011-04-14,74.888,75.16,75.37,74.835,24250.0,-0.004
2011-04-15,75.028,74.88,75.22,74.825,19080.0,0.0019
2011-04-18,75.73,75.085,76.055,75.055,39090.0,0.009399999999999999
2011-04-19,75.249,75.685,75.845,75.205,22660.0,-0.0064
2011-04-20,74.567,75.19,75.21,74.455,28200.0,-0.0091
2011-04-21,74.18,74.195,74.535,73.935,23830.0,-0.0052
2011-04-25,74.181,74.3,74.47,74.01,15440.0,-0.0013
2011-04-26,74.025,74.28,74.52,73.935,17300.0,-0.0021
2011-04-27,73.691,73.73,74.205,73.435,31590.0,-0.0045000000000000005
2011-04-28,73.311,73.5,73.5,73.05,26200.0,-0.0052
2011-04-29,73.107,73.255,73.38,73.015,18640.0,-0.0028000000000000004
2011-05-02,73.139,73.185,73.48,72.895,23530.0,0.0004
2011-05-03,73.315,73.31,73.49,73.01,26060.0,0.0024
2011-05-04,73.213,73.26,73.48,72.86,36610.0,-0.0014000000000000002
2011-05-05,74.375,73.28,74.42,72.985,61580.0,0.0159
2011-05-06,75.08,74.26,75.18,74.11,66990.0,0.0095
2011-05-09,74.9,75.025,75.36,74.605,52060.0,-0.0024
2011-05-10,74.782,74.775,75.175,74.685,32110.0,-0.0016
2011-05-11,75.517,74.735,75.62,74.53,55120.0,0.0098
2011-05-12,75.417,75.495,75.835,75.205,39120.0,-0.0013
2011-05-13,75.938,75.415,76.14,74.945,45830.0,0.0069
2011-05-16,75.651,76.08,76.19,75.41,36280.0,-0.0038
2011-05-17,75.545,75.82,76.015,75.475,40040.0,-0.0014000000000000002
2011-05-18,75.632,75.415,75.735,75.23,31770.0,0.0012
2011-05-19,75.277,75.485,75.71,75.185,41230.0,-0.004699999999999999
2011-05-20,75.579,75.195,75.92,75.085,41780.0,0.004
2011-05-23,76.234,75.845,76.54,75.825,38740.0,0.0087
2011-05-24,76.023,76.445,76.45,75.96,27180.0,-0.0028000000000000004
2011-05-25,76.03,76.115,76.395,75.835,31720.0,0.0001
2011-05-26,75.632,76.095,76.095,75.415,32080.0,-0.0052
2011-05-27,75.018,75.62,75.67,74.895,26980.0,-0.008100000000000001
2011-05-30,75.03,74.94,75.1,74.885,2860.0,0.0002
2011-05-31,74.696,74.83,74.84,74.495,25850.0,-0.0045000000000000005
2011-06-01,74.731,74.525,74.955,74.345,33480.0,0.0005
2011-06-02,74.375,74.865,74.955,74.26,29810.0,-0.0048
2011-06-03,73.807,74.365,74.505,73.725,35290.0,-0.0076
2011-06-06,73.999,73.77,74.085,73.665,33320.0,0.0026
2011-06-07,73.528,73.955,74.065,73.515,32439.999999999996,-0.0064
2011-06-08,73.939,73.585,73.995,73.56,40930.0,0.005600000000000001
2011-06-09,74.201,73.875,74.32,73.695,43990.0,0.0034999999999999996
2011-06-10,74.798,74.13,74.935,74.045,24070.0,0.008
2011-06-13,74.596,74.805,74.95,74.6,1280.0,-0.0027
2011-06-14,74.692,74.875,75.005,74.59,19030.0,0.0013
2011-06-15,76.072,74.82,76.135,74.82,41170.0,0.018500000000000003
2011-06-16,76.224,75.975,76.505,75.855,35470.0,0.002
2011-06-17,75.461,75.92,76.25,75.355,34010.0,-0.01
2011-06-20,75.5,75.615,75.95,75.365,24670.0,0.0005
2011-06-21,74.931,75.26,75.455,74.92,27040.0,-0.0075
2011-06-22,75.188,75.095,75.31,74.865,26540.0,0.0034000000000000002
2011-06-23,75.904,75.35,76.25,75.35,35970.0,0.0095
2011-06-24,76.21,75.705,76.28,75.475,38760.0,0.004
