Date,Close,Open,High,Low,Volume,Change
2010-05-21,2583.52,2492.57,2584.45,2481.97,8390000000.000001,0.0108
2010-05-24,2673.42,2596.32,2680.49,2596.32,11250000000.0,0.0348
2010-05-25,2622.63,2654.36,2659.74,2609.09,9330000000.0,-0.019
2010-05-26,2625.79,2620.85,2644.94,2610.51,6870000000.0,0.0012
2010-05-27,2655.92,2615.1,2662.08,2583.55,8790000000.0,0.0115
2010-05-28,2655.77,2680.4,2686.54,2641.41,8690000000.0,-0.0001
2010-05-31,2592.15,2647.87,2665.39,2591.53,7870000000.0,-0.024
2010-06-01,2568.28,2577.76,2598.9,2534.27,7470000000.0,-0.0092
2010-06-02,2571.42,2548.54,2572.34,2521.06,6490000000.0,0.0012
2010-06-03,2552.66,2575.77,2596.14,2551.53,6950000000.0,-0.0073
2010-06-04,2553.59,2536.23,2556.97,2527.87,5650000000.0,0.0004
2010-06-07,2511.73,2508.33,2527.1,2491.66,6570000000.0,-0.016399999999999998
2010-06-08,2513.95,2510.08,2531.88,2491.65,6300000000.0,0.0009
2010-06-09,2583.87,2523.88,2589.47,2501.12,9600000000.0,0.0278
2010-06-10,2562.58,2561.55,2581.05,2554.79,7460000000.0,-0.008199999999999999
2010-06-11,2569.94,2574.9,2590.98,2566.62,6650000000.0,0.0029
2010-06-17,2560.24,2588.97,2595.51,2559.72,5500000000.0,-0.0038
2010-06-18,2513.22,2556.6,2568.86,2505.33,6720000000.0,-0.0184
2010-06-21,2586.21,2517.29,2587.34,2504.32,7860000000.0,0.028999999999999998
2010-06-22,2588.7,2579.63,2598.35,2572.96,6370000000.0,0.001
2010-06-23,2569.87,2576.34,2593.67,2546.52,5880000000.0,-0.0073
2010-06-24,2566.74,2563.64,2586.9,2554.34,4890000000.0,-0.0012
2010-06-25,2552.82,2556.54,2572.83,2534.27,5010000000.0,-0.0054
2010-06-28,2535.28,2550.65,2561.49,2528.39,4320000000.0,-0.0069
2010-06-29,2427.05,2534.5,2541.14,2425.93,7370000000.0,-0.042699999999999995
2010-06-30,2398.37,2409.54,2411.44,2382.36,5520000000.0,-0.0118
2010-07-01,2373.79,2393.95,2410.77,2371.78,5000000000.0,-0.0102
2010-07-02,2382.9,2371.32,2386.4,2319.74,6830000000.0,0.0038
2010-07-05,2363.95,2358.76,2378.09,2335.57,4800000000.0,-0.008
2010-07-06,2409.42,2358.28,2409.78,2356.55,6140000000.0,0.0192
2010-07-07,2421.12,2407.66,2421.68,2392.57,5610000000.0,0.0049
2010-07-08,2415.15,2429.68,2436.28,2402.0,5450000000.0,-0.0025
2010-07-09,2470.92,2416.58,2485.6,2398.68,8590000000.0,0.0231
2010-07-12,2490.72,2468.54,2501.02,2455.81,8289999999.999999,0.008
2010-07-13,2450.29,2468.69,2468.69,2439.24,6630000000.0,-0.016200000000000003
2010-07-14,2470.44,2456.1,2494.59,2456.1,7290000000.0,0.008199999999999999
2010-07-15,2424.3,2465.99,2487.24,2423.65,10550000000.0,-0.0187
2010-07-16,2424.27,2414.68,2428.46,2389.07,7080000000.0,-0.0
2010-07-19,2475.42,2399.58,2484.19,2392.27,8880000000.0,0.021099999999999997
2010-07-20,2528.73,2477.75,2530.33,2477.46,11860000000.0,0.0215
2010-07-21,2535.39,2529.62,2553.45,2520.15,11420000000.0,0.0026
2010-07-22,2562.41,2525.98,2563.24,2522.2,10590000000.0,0.010700000000000001
2010-07-23,2572.03,2566.85,2579.52,2549.24,11440000000.0,0.0038
2010-07-26,2588.68,2576.37,2589.48,2556.47,9330000000.0,0.006500000000000001
2010-07-27,2575.37,2581.59,2588.0,2565.64,8660000000.0,-0.0051
2010-07-28,2633.66,2574.32,2636.0,2564.16,12900000000.0,0.0226
2010-07-29,2648.12,2635.05,2656.41,2623.94,13910000000.0,0.0055000000000000005
2010-07-30,2637.5,2642.85,2643.03,2614.73,9480000000.0,-0.004
2010-08-02,2672.52,2635.81,2675.76,2633.65,11290000000.0,0.013300000000000001
2010-08-03,2627.0,2678.79,2681.78,2626.72,12800000000.0,-0.017
2010-08-04,2638.52,2620.5,2638.9,2589.99,11210000000.0,0.0044
2010-08-05,2620.76,2636.24,2640.59,2606.62,11350000000.0,-0.0067
2010-08-06,2658.39,2618.71,2659.41,2598.91,12090000000.0,0.0144
2010-08-09,2672.53,2656.36,2676.09,2650.4,12000000000.0,0.0053
2010-08-10,2595.27,2672.79,2675.31,2594.34,12700000000.0,-0.028900000000000002
2010-08-11,2607.5,2587.61,2618.45,2586.02,8690000000.0,0.004699999999999999
2010-08-12,2575.47,2584.92,2608.76,2570.96,9270000000.0,-0.0123
2010-08-13,2606.7,2576.69,2607.03,2564.84,8880000000.0,0.0121
2010-08-16,2661.71,2603.79,2665.31,2596.77,12590000000.0,0.021099999999999997
2010-08-17,2671.89,2663.18,2677.57,2654.01,12260000000.0,0.0038
2010-08-18,2666.3,2674.5,2687.76,2654.41,13630000000.0,-0.0021
2010-08-19,2687.98,2669.43,2701.93,2659.3,12840000000.0,0.008100000000000001
2010-08-20,2642.31,2677.02,2683.29,2636.91,11620000000.0,-0.017
2010-08-23,2639.37,2637.82,2656.12,2629.71,8810000000.0,-0.0011
2010-08-24,2650.31,2636.53,2667.17,2614.56,10720000000.0,0.0040999999999999995
2010-08-25,2596.58,2634.95,2645.5,2595.73,10970000000.0,-0.0203
