,G_Val,F_Val,F_total,F_percent
2008.07.23,"-1,161,317","+117,400","104,275,877",22.70%
2008.07.22,"+82,764","-471,743","104,244,977",22.70%
2008.07.21,"+1,023,066","-253,730","104,716,720",22.80%
2008.07.18,"+618,591","-808,980","104,970,520",22.86%
2008.07.17,"+1,147,629","-1,302,400","105,768,580",23.03%
2008.07.16,"+108,045","-1,345,162","107,044,997",23.31%
2008.07.15,"-589,882","+414,807","108,305,159",23.58%
2008.07.14,"-590,035","+67,980","107,820,352",23.48%
2008.07.11,"+1,124,951","-978,680","108,252,387",23.57%
2008.07.10,"-1,384,604","+869,739","109,329,167",23.80%
2008.07.09,"-289,242","+378,930","108,472,428",23.62%
2008.07.08,"+228,785","-150,280","107,970,182",23.51%
2008.07.07,"-1,044,677","+460,764","108,121,952",23.54%
2008.07.04,"-1,340,208","+880,620","107,641,188",23.44%
2008.07.03,"+765,995","-447,091","106,711,068",23.23%
2008.07.02,"+73,336","-258,561","107,182,559",23.34%
2008.07.01,"-352,303","-270,132","106,984,720",23.29%
2008.06.30,"-339,391","+280,990","107,164,872",23.33%
2008.06.27,"+220,731","-825,780","106,733,382",23.24%
2008.06.26,"-97,967","-204,105","107,449,670",23.40%
2008.06.25,"+200,648","-286,010","107,683,775",23.45%
2008.06.24,"+106,194","-660,552","107,919,785",23.50%
2008.06.23,"+360,521","-733,210","108,381,382",23.60%
2008.06.20,"+54,667","-463,294","108,874,833",23.71%
2008.06.19,"+139,346","-412,120","109,142,377",23.76%
2008.06.18,"-235,862","-510,750","108,490,997",23.62%
2008.06.17,"-120,486","-223,750","108,301,793",23.58%
2008.06.16,"-206,145","+337,281","107,987,680",23.51%
2008.06.13,"+464,309","-623,641","107,702,838",23.45%
2008.06.12,"-225,352","-604,826","108,556,364",23.64%
2008.06.11,"+256,690","-100,070","108,736,190",23.68%
2008.06.10,"-467,194","+728,540","108,346,875",23.59%
2008.06.09,"+164,048","+490,090","107,618,875",23.43%
2008.06.05,"+1,442,746","-453,070","106,629,325",23.22%
2008.06.04,"-47,139","+66,607","107,082,485",23.32%
2008.06.03,"+185,346","-146,861","106,855,178",23.27%
2008.06.02,"+36,736","-379,131","107,002,039",23.30%
2008.05.30,"-290,236","+2,274,620","106,406,750",23.17%
2008.05.29,"+492,393","+94,583","104,132,130",22.67%
2008.05.28,"+520,857","-206,530","103,847,547",22.61%
2008.05.27,"+576,943","-565,444","104,468,537",22.75%
2008.05.26,"-776,283","+1,049,190","105,033,981",22.87%
2008.05.23,"+35,120","-155,259","103,809,481",22.60%
2008.05.22,"+63,878","+272,470","103,864,740",22.62%
2008.05.21,"+899,994","-562,780","102,658,000",22.35%
2008.05.20,"-317,419","+24,660","103,221,630",22.48%
2008.05.19,"-209,863","+409,719","103,247,010",22.48%
2008.05.16,"+749,693","+519,340","102,789,791",22.38%
2008.05.15,"+2,884,914","-161,680","102,380,451",22.29%
2008.05.14,"+257,751","+327,350","102,542,139",22.33%
2008.05.13,"+634,872","-118,960","102,214,229",22.26%
2008.05.09,"+240,778","+71,131","102,332,457",22.28%
2008.05.08,"+1,749,875","-868,500","102,260,776",22.27%
2008.05.07,"+935,732","-572,230","103,128,726",22.45%
2008.05.06,"+758,611","-435,826","105,396,138",22.95%
2008.05.02,"+194,467","+1,045,000","105,831,124",23.04%
2008.04.30,"-343,142","+77,940","104,796,324",22.82%
2008.04.29,"-297,825","+199,090","104,772,381",22.81%
2008.04.28,"-3,793,108","+2,338,390","104,589,870",22.77%
2008.04.25,"+124,914","-1,631,730","102,351,480",22.29%
2008.04.24,"-179,934","+86,252","103,423,210",22.52%
2008.04.23,"+470,023","-798,800","102,956,963",22.42%
2008.04.22,"+1,352,851","-470,490","103,325,763",22.50%
2008.04.21,"+703,399","-209,230","103,164,141",22.46%
2008.04.18,"+911,730","-988,530","103,373,379",22.51%
2008.04.17,"+183,003","-347,968","103,561,909",22.55%
2008.04.16,"+877,129","-1,104,070","103,909,877",22.62%
2008.04.15,"+586,664","-589,810","105,214,497",22.91%
2008.04.14,"+506,007","+710,140","105,804,309",23.04%
2008.04.11,"+3,818,437","-3,549,230","108,376,434",23.60%
2008.04.10,"+348,030","-885,444","108,376,434",23.60%
2008.04.08,"+584,476","-1,156,746","108,863,208",23.70%
2008.04.07,"+247,704","-567,964","110,124,154",23.98%
2008.04.04,"-76,217","+492,542","110,692,118",24.10%
2008.04.03,"+112,363","+230,180","110,033,986",23.96%
2008.04.02,"+806,062","+393,837","109,823,266",23.91%
2008.04.01,"+1,952,254","-737,511","109,429,229",23.83%
2008.03.31,"+2,522,747","-1,004,410","110,166,340",23.99%
2008.03.28,"+606,916","-209,750","111,169,750",24.21%
2008.03.27,"+101,826","+291,270","110,364,490",24.03%
2008.03.26,"+1,048,893","-368,990","110,073,220",23.97%
2008.03.25,"+339,761","+339,690","110,442,010",24.05%
2008.03.24,"+659,189","-200,750","110,386,320",24.04%
2008.03.21,"+2,070,885","-106,280","110,476,870",24.05%
2008.03.20,"+942,964","-572,236","110,632,255",24.09%
2008.03.19,"+239,849","+700,396","111,307,591",24.24%
2008.03.18,"-154,014","+416,250","110,606,196",24.08%
2008.03.17,"+573,880","-814,120","110,192,346",23.99%
2008.03.14,"-97,471","-9,410","111,006,466",24.17%
2008.03.13,"-499,369","+388,801","111,016,876",24.17%
2008.03.12,"+534,062","+557,360","110,628,075",24.09%
2008.03.11,"+660,471","-110,976","110,070,715",23.97%
2008.03.10,"+477,198","-143,076","110,181,691",23.99%
2008.03.07,"+121,776","-248,060","110,324,767",24.02%
2008.03.06,"+1,752,847","-829,420","110,572,827",24.08%
2008.03.05,"+1,191,780","-592,140","111,402,247",24.26%
2008.03.04,"+968,697","-1,112,029","111,992,787",24.38%
2008.03.03,"+147,510","-920,049","113,304,816",24.67%
2008.02.29,"-411,380","+511,501","114,225,565",24.87%
2008.02.28,"-590,210","+1,070,551","113,714,569",24.76%
2008.02.27,"+194,931","+1,149,871","112,643,518",24.53%
2008.02.26,"-131,078","-768,410","111,493,065",24.28%
2008.02.25,"-426,146","-503,719","112,261,475",24.44%
2008.02.22,"-699,414","-289,278","112,762,854",24.55%
2008.02.21,"-382,680","-7,700","113,053,322",24.62%
2008.02.20,"-927,515","+728,662","113,056,792",24.62%
2008.02.19,"-571,499","-105,070","112,328,780",24.46%
2008.02.18,"-193,229","-20,740","112,431,710",24.48%
2008.02.15,"-29,449","+41,950","112,452,450",24.48%
2008.02.14,"-488,810","+792,390","112,410,500",24.48%
2008.02.13,"-152,971","+82,320","111,018,010",24.17%
2008.02.12,"+332,771","-558,170","111,435,190",24.26%
2008.02.11,"+464,860","-262,390","111,843,760",24.35%
2008.02.05,"+146,873","-28,310","112,106,350",24.41%
2008.02.04,"+763,826","-277,660","112,084,660",24.41%
2008.02.01,"-92,142","-285,884","112,256,492",24.44%
2008.01.31,"+959,630","-192,210","112,542,316",24.51%
2008.01.30,"+2,766,152","-1,171,450","112,661,186",24.53%
2008.01.29,"+953,742","-669,060","113,930,206",24.81%
2008.01.28,"-73,697","-112,566","114,598,366",24.95%
2008.01.25,"+126,853","-522,190","114,749,282",24.99%
2008.01.24,"+287,888","+740,210","115,321,372",25.11%
2008.01.23,"+859,237","-197,984","114,581,217",24.95%
2008.01.22,"+888,775","-270,500","114,796,478",25.00%
2008.01.21,"+1,047,014","-206,766","114,977,278",25.04%
2008.01.18,"+693,300","-950,250","115,134,044",25.07%
2008.01.17,"+2,169,745","-2,226,962","116,084,343",25.28%
2008.01.16,"+225,646","-920,964","118,403,005",25.78%
2008.01.15,"+161,300","-744,630","119,087,590",25.93%
2008.01.14,"+222,434","-133,500","119,833,220",26.09%
2008.01.11,"-49,646","+311,196","119,754,620",26.08%
2008.01.10,"-265,013","+216,850","119,343,524",25.99%
2008.01.09,"+215,604","-166,920","119,351,110",25.99%
2008.01.08,"-412,521","-208,405","119,518,030",26.03%
2008.01.07,"-447,219","+114,850","119,661,435",26.06%
2008.01.04,"-415,936","+396,610","119,287,195",25.98%
2008.01.03,"-426,932","+285,590","115,649,008",25.18%
2008.01.02,"-454,104","+589,581","115,363,418",25.12%
2007.12.28,"+227,773","-255,610","114,773,837",24.99%
2007.12.27,"+595,066","-347,150","115,029,447",25.05%
2007.12.26,"+273,723","+11,840","115,376,597",25.12%
2007.12.24,"+684,472","-606,040","115,364,757",25.12%
2007.12.21,"+216,425","+296,135","115,970,777",25.25%
2007.12.20,"+13,519","+184,383","115,725,482",25.20%
2007.12.18,"-137,684","-221,870","115,687,128",25.19%
2007.12.17,"+406,916","+162,530","115,908,998",25.24%
2007.12.14,"-143,009","+247,750","115,746,648",25.20%
2007.12.13,"-231,296","+43,489","115,425,898",25.13%
2007.12.12,"-190,789","-180,510","115,388,809",25.13%
2007.12.11,"-523,484","+104,080","115,609,669",25.17%
2007.12.10,"-320,930","+1,165,726","115,915,589",25.24%
2007.12.07,"-91,383","+2,401,676","115,399,863",25.13%
2007.12.06,"-13,641","+907,110","112,982,827",24.60%
2007.12.05,"+289,460","-167,698","112,692,698",24.54%
2007.12.04,"-129,558","+117,671","113,160,396",24.64%
2007.12.03,"+76,524","+94,820","113,042,725",24.62%
2007.11.30,"+110,312","+1,684,080","112,947,885",24.60%
2007.11.29,"+1,286,065","-575,696","111,269,575",24.23%
2007.11.28,"+332,806","+79,840","111,847,711",24.36%
2007.11.27,"+107,916","+567,300","111,718,001",24.33%
2007.11.26,"-245,860","+122,210","110,739,106",24.11%
2007.11.23,"+511,570","+251,650","110,739,706",24.11%
2007.11.22,"+435,130","+207,510","110,467,308",24.06%
2007.11.21,"-583,910","+483,480","111,059,798",24.18%
2007.11.20,"+194,002","+155,820","110,576,107",24.08%
2007.11.19,"-432,025","+334,740","110,420,337",24.04%
2007.11.16,"-309,296","-453,170","109,985,797",23.95%
2007.11.15,"+195,296","-270,380","110,438,867",24.05%
2007.11.14,"-192,017","+331,380","110,709,407",24.11%
2007.11.13,"+145,658","-380,120","110,378,227",24.04%
2007.11.12,"-354,763","+452,370","110,758,347",24.12%
2007.11.09,"-694,683","+318,908","110,350,991",24.03%
2007.11.08,"-659,972","-506,580","110,032,883",23.96%
2007.11.07,"+136,753","+125,382","110,532,283",24.07%
2007.11.06,"-9,534","-522,510","110,406,901",24.04%
2007.11.05,"-426,830","-68,200","110,927,931",24.16%
2007.11.02,"-151,299","+278,000","110,996,331",24.17%
2007.11.01,"-179,450","+257,680","110,718,331",24.11%
2007.10.31,"-639,169","-344,404","110,461,651",24.05%
2007.10.30,"-224,192","+1,132,390","110,705,075",24.11%
2007.10.29,"+368,948","-385,566","109,823,294",23.91%
2007.10.26,"+528,572","-1,563,800","110,208,860",24.00%
2007.10.25,"-1,345,171","+1,487,167","111,772,665",24.34%
2007.10.24,"-468,269","+718,010","111,385,498",24.25%
2007.10.23,"-717,522","+624,356","110,617,834",24.09%
2007.10.22,"-380,324","+1,509,251","109,983,238",23.95%
2007.10.19,"-446,430","+88,169","108,881,430",23.71%
2007.10.18,"-422,258","+611,290","107,828,377",23.48%
2007.10.17,"-611,319","-175,750","107,252,087",23.35%
2007.10.16,"-927,395","+536,884","107,427,837",23.39%
2007.10.15,"-632,940","+409,613","106,990,953",23.30%
2007.10.12,"-1,191,144","+515,029","106,581,340",23.21%
2007.10.11,"-924,186","+35,790","106,216,021",23.13%
2007.10.10,"-406,669","+225,300","106,276,341",23.14%
2007.10.09,"-1,216,228","+614,960","106,201,041",23.13%
2007.10.08,"-1,200,127","+865,000","105,786,861",23.04%
2007.10.05,"-934,118","+348,110","105,021,771",22.87%
2007.10.04,"-1,646,246","+1,093,391","105,363,551",22.94%
2007.10.02,"-1,580,748","+888,540","104,270,560",22.71%
2007.10.01,"-728,069","+557,087","103,382,020",22.51%
2007.09.28,"+391,329","+1,430,679","103,096,282",22.45%
2007.09.27,"+1,115,707","-992,601","101,665,503",22.14%
2007.09.21,"-1,156,869","-58,129","102,408,104",22.30%
2007.09.20,"-1,811,940","+673,620","102,415,303",22.30%
2007.09.19,"+36,176","+237,585","101,741,683",22.15%
2007.09.18,"-902,343","+417,107","101,562,598",22.12%
2007.09.17,"-223,673","+103,480","101,145,491",22.03%
2007.09.14,"-627,166","+310,650","101,101,931",22.02%
2007.09.13,"-1,168,370","-930,880","100,791,361",21.95%
2007.09.12,"-281,185","+535,030","101,782,546",22.16%
2007.09.11,"+38,254","-360,180","101,248,116",22.05%
2007.09.10,"-824,046","+616,545","101,608,296",22.13%
2007.09.07,"-2,260,452","+543,057","101,016,271",22.00%
2007.09.06,"-2,284,827","+1,367,843","100,705,108",21.93%
2007.09.05,"-809,934","-155,693","99,337,430",21.63%
2007.09.04,"-663,927","+56,013","99,493,123",21.67%
2007.09.03,"-1,112,634","+532,420","99,287,120",21.62%
2007.08.31,"-458,764","-180,575","98,754,695",21.50%
2007.08.30,"-30,105","-732,504","98,935,110",21.54%
2007.08.29,"-703,711","-73,498","99,567,634",21.68%
2007.08.28,"-1,759,432","-713,064","99,641,162",21.70%
2007.08.27,"-1,772,548","+29,760","99,854,226",21.74%
2007.08.24,"-1,740,708","-1,087,572","99,824,496",21.74%
2007.08.23,"-217,937","-269,030","100,911,668",21.97%
2007.08.22,"+479,203","-457,642","101,780,328",22.16%
2007.08.21,"-150,277","-292,080","101,638,030",22.13%
2007.08.20,"+87,150","-666,861","101,930,103",22.20%
2007.08.17,"-164,994","-487,550","102,596,964",22.34%
2007.08.16,"+1,331,007","-407,767","103,284,514",22.49%
2007.08.14,"+673,683","-518,428","103,692,281",22.58%
2007.08.13,"+1,749,832","-533,660","104,210,249",22.69%
2007.08.10,"+83,995","-364,783","104,740,129",22.81%
2007.08.09,"+650,802","+606,070","105,388,690",22.95%
2007.08.08,"+433,225","+54,210","104,782,420",22.82%
2007.08.07,"+525,770","-145,780","104,728,229",22.81%
2007.08.06,"+1,429,182","-283,080","105,078,709",22.88%
2007.08.03,"+912,972","-30,620","105,361,789",22.94%
2007.08.02,"-239,953","+946,588","105,387,714",22.95%
2007.08.01,"-1,032,720","-435,784","104,260,256",22.70%
2007.07.31,"-230,003","+500,950","104,696,040",22.80%
2007.07.30,"+174,495","-77,340","103,895,030",22.62%
2007.07.27,"-1,100,158","-165,119","103,972,340",22.64%
2007.07.26,"-1,298,551","+440,210","104,137,519",22.68%
2007.07.25,"-468,597","-342,790","103,697,309",22.58%
2007.07.24,"-258,587","+121,146","104,040,249",22.66%
2007.07.23,"+114,491","+45,450","103,919,103",22.63%
2007.07.20,"+521,320","+17,310","103,873,253",22.62%
2007.07.19,"+78,285","-52,340","103,855,873",22.62%
2007.07.18,"-12,989","-18,580","103,908,713",22.63%
2007.07.16,"+110,248","-4,300","103,627,288",22.57%
2007.07.13,"+21,336","+961,965","103,631,678",22.57%
2007.07.12,"-310,382","+961,640","102,670,484",22.36%
2007.07.11,"+459,759","+327,540","101,708,864",22.15%
2007.07.10,"+215,045","+275,650","101,380,754",22.08%
2007.07.09,"+26,272","+260,790","100,505,704",21.89%
2007.07.06,"+1,529,931","+64,210","100,244,914",21.83%
2007.07.05,"+1,548,856","+1,523,280","100,180,304",21.81%
2007.07.04,"+1,648,412","-1,060,610","98,655,024",21.48%
2007.07.03,"-193,545","+97,870","99,715,634",21.71%
2007.07.02,"+18,641","+33,310","99,617,972",21.69%
2007.06.29,"+635,787","+192,167","99,084,622",21.58%
2007.06.28,"+262,223","-453,260","98,894,455",21.53%
2007.06.27,"+268,504","-134,730","99,347,815",21.63%
2007.06.26,"+22,477","+40,440","99,482,585",21.66%
2007.06.25,"+729,416","-1,513,391","97,939,665",21.33%
2007.06.22,"+1,405,138","-414,000","99,453,056",21.66%
2007.06.21,"+4,296,815","-2,739,330","99,870,976",21.75%
2007.06.20,"+585,316","-531,390","102,610,346",22.34%
2007.06.19,"+1,709,948","-908,010","103,141,736",22.46%
2007.06.18,"+1,876,064","-1,625,211","104,049,749",22.66%
2007.06.15,"-431,122","-918,849","105,675,060",23.01%
2007.06.14,"+190,153","-455,950","106,593,949",23.21%
2007.06.13,"-832,955","+99,280","107,049,899",23.31%
2007.06.12,"-71,220","+500,075","106,950,619",23.29%
2007.06.11,"+1,170,054","+87,637","106,450,544",23.18%
2007.06.08,"+894,647","-562,160","106,362,467",23.16%
2007.06.07,"+64,288","+31,320","106,923,227",23.28%
2007.06.05,"+507,716","+92,100","106,891,678",23.28%
2007.06.04,"+715,151","+834,210","106,799,178",23.26%
2007.06.01,"+2,901,529","-2,784,220","105,565,428",22.99%
2007.05.31,"-163,534","+568,402","108,350,278",23.59%
2007.05.30,"-578,195","+118,740","107,381,887",23.38%
2007.05.29,"-2,051,142","+501,440","107,263,147",23.36%
2007.05.28,"-183,733","+1,080,760","106,761,707",23.25%
2007.05.25,"+410,359","+133,291","105,680,947",23.01%
2007.05.23,"-234,622","-332,789","105,057,606",22.88%
2007.05.22,"-504,837","-766,320","105,328,395",22.94%
2007.05.21,"-352,454","-264,801","106,157,715",23.12%
2007.05.18,"-3,158,613","+1,625,320","106,373,016",23.16%
2007.05.17,"-2,685,675","+515,320","104,843,406",22.83%
2007.05.16,"-438,897","-697,630","104,328,086",22.72%
2007.05.15,"-214,894","-59,427","105,025,716",22.87%
2007.05.14,"-286,755","+287,656","105,085,143",22.88%
2007.05.11,"-732,237","+876,430","104,797,487",22.82%
2007.05.10,"-798,681","-741,904","103,921,057",22.63%
2007.05.09,"-292,064","+105,730","104,663,091",22.79%
2007.05.08,"+148,212","-157,830","104,557,361",22.77%
2007.05.07,"+1,306,213","-694,020","104,715,191",22.80%
2007.05.04,"-236,634","+223,064","105,408,805",22.96%
2007.05.03,"-73,738","-116,537","105,185,741",22.91%
2007.05.02,"-380,233","+188,960","105,302,278",22.94%
2007.04.30,"-197,387","+830,350","105,113,318",22.89%
2007.04.27,"-63,953","+304,354","104,282,968",22.71%
2007.04.26,"+414,416","-279,130","103,978,614",22.65%
2007.04.25,"-626,291","-194,610","104,257,744",22.71%
2007.04.24,"-2,616,018","+1,880,440","104,452,954",22.75%
2007.04.23,"-1,129,234","+739,550","102,572,664",22.34%
2007.04.20,"-965,563","+746,554","101,833,179",22.18%
2007.04.19,"-3,651,879","+2,061,700","101,086,825",22.02%
2007.04.18,"-1,562,968","+1,305,890","99,025,125",21.57%
2007.04.17,"-1,916,074","+1,354,500","97,719,235",21.28%
2007.04.16,"-2,373,865","+1,244,120","96,364,285",20.99%
2007.04.13,"-606,466","+1,017,770","95,120,165",20.72%
2007.04.12,"+251,967","-395,223","94,102,395",20.50%
2007.04.11,"-239,772","+1,079,950","94,497,878",20.58%
2007.04.10,"-466,021","+573,580","93,418,348",20.35%
2007.04.09,"-400,774","+166,580","92,844,668",20.22%
2007.04.06,"-375,200","-46,540","92,678,091",20.19%
2007.04.05,"+29,130","+1,151,952","92,724,631",20.20%
2007.04.04,"+1,227,499","+120,460","91,572,674",19.94%
2007.04.03,"+1,563,766","-1,108,850","91,452,114",19.92%
2007.04.02,"+504,843","-134,230","92,560,964",20.16%
2007.03.30,"-223,202","-33,310","92,694,474",20.19%
2007.03.29,"-221,525","+177,670","92,727,775",20.20%
2007.03.28,"-75,782","+127,470","92,550,105",20.16%
2007.03.27,"-11,122","+297,850","92,121,835",20.06%
2007.03.26,"-226,804","+548,810","91,823,985",20.00%
2007.03.23,"+617,627","+496,980","91,275,175",19.88%
2007.03.22,"+778,742","+820,750","90,778,195",19.77%
2007.03.21,"-26,012","+49,404","89,957,445",19.59%
2007.03.20,"-1,480,482","-178,510","89,905,541",19.58%
2007.03.19,"-235,108","-1,189,010","90,084,051",19.62%
2007.03.16,"-610,064","+55,490","91,273,141",19.88%
2007.03.15,"-101,464","+140,500","91,217,651",19.87%
2007.03.14,"-563,729","+569,340","91,077,151",19.84%
2007.03.13,"-427,758","+845,310","90,507,811",19.71%
2007.03.12,"+29,247","-27,680","89,662,501",19.53%
2007.03.09,"+814,192","-357,390","89,690,181",19.53%
2007.03.08,"-82,033","+41,357","90,047,571",19.61%
2007.03.07,"+261,534","+391,930","90,006,206",19.60%
2007.03.06,"+481,464","-562,740","89,614,726",19.52%
2007.03.05,"+600,798","-610,270","90,177,475",19.64%
2007.03.02,"+56,221","+90,300","90,787,745",19.77%
2007.02.28,"-59,804","-558,961","90,707,445",19.76%
2007.02.27,"-115,191","+194,849","91,266,606",19.88%
2007.02.26,"-526,498","-219,714","91,071,957",19.84%
2007.02.23,"-520,765","+446,290","91,291,671",19.88%
2007.02.22,"+332,720","-14,160","90,845,381",19.79%
2007.02.21,"+500,334","-1,075,821","90,709,541",19.76%
2007.02.20,"+130,922","-1,136,180","91,785,362",19.99%
2007.02.16,"-173,982","-892,020","92,921,542",20.24%
2007.02.15,"+247,176","-261,460","93,530,824",20.37%
2007.02.14,"+74,136","-256,090","93,792,284",20.43%
2007.02.13,"-293,985","+134,667","94,048,374",20.48%
2007.02.12,"-1,244,538","-35,540","93,913,707",20.45%
2007.02.09,"-394,344","-121,040","93,949,247",20.46%
2007.02.08,"-322,945","-1,319,210","94,070,289",20.49%
2007.02.07,"-1,144,738","+169,268","95,389,499",20.78%
2007.02.06,"-1,244,571","-291,960","95,220,135",20.74%
2007.02.05,"-512,707","+1,286,560","95,581,826",20.82%
2007.02.02,"-504,207","+957,780","94,295,266",20.54%
2007.02.01,"-824,160","-408,740","93,337,486",20.33%
2007.01.31,"-527,241","-479,830","93,676,605",20.41%
2007.01.30,"-642,961","+257,584","94,156,435",20.51%
2007.01.29,"-1,099,190","-669,100","93,898,851",20.45%
2007.01.26,"-335,339","-439,788","94,567,951",20.60%
2007.01.25,"+77,987","-257,410","95,007,739",20.70%
2007.01.24,"+29,386","+193,610","95,265,159",20.75%
2007.01.23,"-419,568","+373,730","95,071,560",20.71%
2007.01.22,"-329,620","+195,020","94,697,830",20.63%
2007.01.19,"-431,457","-884,858","94,502,810",20.59%
2007.01.18,"-58,651","-452,409","95,389,118",20.78%
2007.01.17,"-1,464,643","+282,928","95,840,077",20.88%
2007.01.16,"+129,410","+42,290","95,557,349",20.82%
2007.01.15,"-93,450","+262,540","95,514,859",20.81%
2007.01.12,"-362,972","-386,170","95,252,319",20.75%
2007.01.11,"-1,057,859","-613,370","95,638,489",20.84%
2007.01.10,"-292,131","+102,462","96,251,854",20.97%
2007.01.09,"-107,217","+209,533","96,149,392",20.95%
2007.01.08,"+91,413","-595,540","95,939,861",20.90%
2007.01.05,"+252,511","-135,960","96,535,401",21.03%
2007.01.04,"-785,218","+284,880","96,671,351",21.06%
2007.01.03,"-140,409","+216,360","96,380,090",21.00%
2007.01.02,"+64,074","-416,450","96,163,730",20.95%
2006.12.28,"-106,376","+64,977","96,580,180",21.04%
2006.12.27,"-54,277","+35,800","96,515,203",21.03%
2006.12.26,"-53,764","+299,280","96,479,404",21.02%
2006.12.22,"+42,620","+227,939","96,180,124",20.95%
2006.12.21,"+27,723","+56,540","95,952,185",20.90%
2006.12.20,"+365,262","+12,450","96,095,645",20.93%
2006.12.19,"+48,380","+136,660","96,083,195",20.93%
2006.12.18,"+355,433","+137,230","95,946,530",20.90%
2006.12.15,"+289,431","-718,092","95,609,665",20.83%
2006.12.14,"-149,122","+103,040","96,697,757",21.07%
2006.12.13,"-192,176","-301,120","96,594,717",21.04%
2006.12.12,"-768,880","+590,390","96,895,837",21.11%
2006.12.11,"-441,127","+269,179","96,305,447",20.98%
2006.12.08,"-167,533","-386,567","96,036,368",20.92%
2006.12.07,"+55,327","+147,290","96,422,935",21.01%
2006.12.06,"+425,364","+141,816","96,405,456",21.00%
2006.12.05,"+470,832","+541,050","96,260,040",20.97%
2006.12.04,"+318,815","-10,532","95,727,144",20.85%
2006.12.01,"+326,376","+195,480","95,925,676",20.90%
2006.11.30,"+336,131","+63,040","95,920,106",20.90%
2006.11.29,"+204,575","+274,946","95,877,052",20.89%
2006.11.28,"-4,226","-50,950","95,602,106",20.83%
2006.11.27,"-182,081","-95,680","95,683,716",20.85%
2006.11.24,"-82,831","+304,790","95,839,402",20.88%
2006.11.23,"+66,009","+282,040","95,055,612",20.71%
2006.11.22,"-356,240","+421,060","94,817,972",20.66%
2006.11.21,"-60,446","+149,880","94,405,573",20.57%
2006.11.20,"-328,072","+168,140","94,255,693",20.53%
2006.11.17,"-109,836","+290,436","94,087,603",20.50%
2006.11.16,"-195,130","-51,990","93,796,867",20.43%
2006.11.15,"+68,557","+1,117,129","93,848,497",20.45%
2006.11.14,"+227,253","+45,720","92,731,368",20.20%
2006.11.13,"+355,498","-635,370","92,685,648",20.19%
2006.11.10,"+521,605","-791,080","93,321,068",20.33%
2006.11.09,"+911,712","-181,590","94,111,743",20.50%
2006.11.08,"+551,713","-573,225","94,293,333",20.54%
2006.11.07,"+1,266,494","-215,850","94,866,558",20.67%
2006.11.06,"+131,543","-636,310","95,097,308",20.72%
2006.11.03,"-235,226","-1,573,932","95,813,618",20.87%
2006.11.02,"-96,258","-107,374","97,387,550",21.22%
2006.11.01,"+243,105","-541,780","96,972,924",21.13%
2006.10.31,"+302,468","-369,710","97,502,148",21.24%
2006.10.30,"-326,007","-710,865","98,089,860",21.37%
2006.10.27,"-874,792","-2,342,635","98,800,725",21.52%
2006.10.26,"+202,527","-1,549,250","101,164,250",22.04%
2006.10.25,"-131,154","-819,009","102,773,400",22.39%
2006.10.24,"-508,826","-811,240","103,592,559",22.57%
2006.10.23,"-794,630","-1,132,720","104,403,799",22.74%
2006.10.20,"-1,496,309","-1,539,540","105,536,619",22.99%
2006.10.19,"-7,335","-808,370","107,326,159",23.38%
2006.10.18,"+295,936","-487,880","108,134,529",23.56%
2006.10.17,"+36,176","-184,670","108,642,409",23.67%
2006.10.16,"-235,726","+242,410","108,827,079",23.71%
2006.10.13,"+335,723","+474,850","108,584,869",23.66%
2006.10.12,"-83,378","-121,083","108,251,929",23.58%
2006.10.11,"+285,794","-373,770","108,364,012",23.61%
2006.10.10,"+315,103","-953,652","108,831,782",23.71%
2006.10.09,"+308,728","+50,613","109,825,125",23.93%
2006.10.04,"-16,815","-379,701","110,041,222",23.97%
2006.10.02,"+233,473","-228,545","110,475,931",24.07%
2006.09.29,"+37,962","+126,310","110,704,476",24.12%
2006.09.28,"-115,315","-337,841","110,589,036",24.09%
2006.09.27,"+758,608","-1,296,080","110,926,885",24.17%
2006.09.26,"-50,135","-673,560","111,502,965",24.29%
2006.09.25,"+355,557","-1,099,686","111,676,095",24.33%
2006.09.22,"+484,448","-2,060,650","112,775,192",24.57%
2006.09.21,"+83,657","-1,498,380","114,835,832",25.02%
2006.09.20,"+208,941","-2,623,270","116,333,692",25.34%
2006.09.19,"-592,636","+152,110","118,956,692",25.92%
2006.09.18,"-830,157","+1,318,180","118,775,582",25.88%
2006.09.15,"-60,394","-527,690","117,457,402",25.59%
2006.09.14,"+735,682","+475,800","117,985,095",25.70%
2006.09.13,"-570,604","+868,740","117,509,295",25.60%
2006.09.12,"-328,447","+157,813","116,640,561",25.41%
2006.09.11,"-77,632","+109,400","116,432,838",25.37%
2006.09.08,"+296,402","-200,545","116,323,445",25.34%
2006.09.07,"+535,020","-1,152,274","116,523,990",25.39%
2006.09.06,"+136,435","-525,350","117,676,264",25.64%
2006.09.05,"+193,591","+317,700","118,201,614",25.75%
2006.09.04,"+332,726","+258,670","117,883,914",25.68%
2006.09.01,"+67,275","-56,280","117,625,254",25.63%
2006.08.31,"-82,574","+606,360","117,681,532",25.64%
2006.08.30,"-64,984","+13,540","117,075,174",25.51%
2006.08.29,"+118,626","+932,310","117,011,643",25.49%
2006.08.28,"+706,613","+662,710","116,579,337",25.40%
2006.08.25,"+914,401","+141,040","115,887,317",25.25%
2006.08.24,"+672,496","-246,170","115,746,277",25.22%
2006.08.23,"-107,766","-365,070","115,992,452",25.27%
